timestamp,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
698,-8491,-1176,41403,-54169,-9964,-1912,16216,-2904
698,-7056,-827,39901,-52553,-9858,-3363,15531,-376
755,-4317,-1762,39027,-44607,-7834,-4369,11815,972
755,-10165,-9201,39895,-58396,-31,17846,13135,24324
755,-11840,-8827,38042,-56228,-168,17093,14138,20148
755,-9778,-8742,42066,-70837,-1534,17100,19407,-6338
755,-8554,-8517,39526,-65954,-2204,17068,18872,-5824
755,-9955,-8759,38545,-58446,-2070,13171,17414,-6963
755,-11362,-5748,46728,-58439,-9554,-1011,13546,11889
755,-12224,-3992,45233,-53462,-10879,-7055,13251,9288
755,-8078,-12594,44532,-64812,1194,32694,16913,16689
755,-8906,-11346,41834,-61173,227,29725,16481,17735
803,478,-6330,50506,-73794,-11608,-913,22454,1808
803,703,-6732,47511,-68028,-8732,-203,18843,2054
803,-3484,-7597,44607,-62247,-5687,824,16448,5952
803,-11357,-15002,45510,-63269,4167,31817,33151,-6130
803,-12458,-14440,43532,-60291,2957,29202,28692,-8393
803,-6099,-13810,46876,-74214,900,29990,25645,5697
803,-6508,-12870,44099,-70640,-149,26824,24691,4557
803,-6922,-11639,42225,-62950,-2353,21649,25038,2916
803,-5803,-18137,46096,-63456,4497,29413,32334,6955
803,-7466,-16498,44087,-59537,3724,27004,32457,4697
852,-40426,-14385,51603,-64246,-5069,16635,40450,-1970
852,-39127,-16223,45565,-62674,-172,29149,39379,-1189
852,-36177,-14137,43576,-57785,-3540,20323,37029,934
852,-46892,-14572,49588,-58419,-6638,12394,37159,1196
852,-41680,-13785,46713,-54759,-6004,12357,35675,486
852,-54016,-20192,47047,-61687,1349,34893,43667,2881
852,-47813,-18845,44411,-58596,413,32573,39338,5469
852,-44723,-16989,42659,-54873,-905,26888,34531,7885
852,-57719,-19947,45328,-57656,659,38296,43404,6258
852,-52502,-18579,43208,-53192,316,31137,41246,5167
901,-60571,-20647,46558,-64078,-1037,38028,39171,50549
901,-57939,-20324,44428,-56609,530,34462,39181,35585
901,-54346,-15135,45638,-46552,-6018,11478,38071,20920
901,-56294,-17831,41447,-65012,-2027,30796,48196,-10929
901,-51352,-17038,39901,-58138,-946,24702,43493,-7551
901,-47582,-14477,44939,-53117,-7617,13647,50020,-13756
901,-45166,-13844,42244,-50834,-7188,13418,44934,-9688
901,-44922,-13398,40293,-48828,-7107,13340,41201,-6069
901,-45808,-20861,39733,-55941,1680,39235,48991,-374
901,-43855,-19947,38253,-49004,1846,37467,45770,2947
950,-46095,-15057,45677,-54490,-10331,13943,51685,-1257
950,-43264,-15465,42382,-50910,-7125,17883,48208,2920
950,-38859,-15201,40439,-47042,-6163,17003,43607,8376
950,-39635,-23921,38505,-54924,4603,47260,47545,-14792
950,-37910,-21317,35837,-52349,3145,42825,45513,-12710
950,-33977,-19935,37694,-53122,162,40136,51395,-2370
950,-32389,-19106,35725,-50321,146,38078,49863,-5602
950,-30940,-18112,34421,-47312,-824,33934,48273,-7791
950,-35401,-16317,38097,-59112,-8414,27232,39589,8880
950,-32425,-15285,35920,-49645,-7197,18458,39900,-4641
999,-28868,-17390,38118,-46821,-6051,23467,45279,1174
999,-28840,-20197,34305,-45747,549,34190,45266,2988
999,-25611,-14121,35219,-38767,-7447,11197,41495,3262
999,-22253,-19655,32289,-40498,1012,35966,47949,276
999,-24186,-18673,30870,-37783,663,33328,44776,508
999,-23366,-20299,29106,-43988,1954,44753,47732,22
999,-22616,-19336,28063,-41026,2233,41187,45096,689
999,-22641,-17916,26916,-36691,1317,36861,42883,1059
999,-20282,-17923,28575,-40828,85,33064,41161,10002
999,-20630,-17001,27349,-38791,-1249,30859,39465,10099
1047,-18120,-15459,29582,-33033,-4517,21330,44163,8961
1047,-16762,-17964,24660,-34092,1331,37126,45190,13442
1047,-15808,-16806,23586,-34018,-336,33356,44404,12717
1047,-16332,-17021,25160,-33406,-1050,36029,36158,16347
1047,-13934,-15963,24442,-28400,-625,29923,37248,7174
1047,-15395,-15758,23768,-28822,-229,24229,37629,2556
1047,-14197,-15178,22641,-27754,-342,22150,33811,5420
1047,-14336,-13873,22098,-27648,-2372,18067,30730,9186
1047,-12175,-16938,20201,-32796,782,37898,36056,-3659
1047,-12580,-15657,19668,-28636,-496,30662,31233,-11290
1096,-16020,-15035,22555,-27221,-3708,21506,34458,15853
1096,-15552,-15661,20376,-25730,-189,26330,32704,13392
1096,-12537,-10722,21346,-21697,-5727,8513,30885,7646
1096,-11624,-6961,22691,-18257,-14210,-8807,31575,-4900
1096,-10186,-10414,19630,-22112,-7966,7660,29460,-1298
1096,-11026,-15101,17058,-30030,-778,31291,34056,-10245
1096,-10334,-14369,16483,-28418,-396,29924,33094,-9004
1096,-7788,-12810,16372,-25951,-1144,24159,31851,-10727
1096,-6621,-13483,15995,-21532,990,17647,25080,-2739
1096,-6991,-12121,14920,-19968,565,16732,22564,-2201
1145,-6440,-8789,16887,-21403,-5955,10114,28854,11940
1145,-6824,-12436,14226,-22864,-377,24488,28320,13111
1145,-7496,-11413,14604,-20477,-1722,18127,27626,9603
1145,-5236,-13325,14427,-19440,2047,19160,24749,-11499
1145,-7109,-12319,13410,-17951,2330,17804,23174,-5768
1145,-11321,-5665,16843,-12626,-12573,-11951,20188,12346
1145,-9951,-10876,11790,-15514,-2826,13443,22243,6544
1145,-7829,-14079,8865,-16104,3888,26619,24096,-178
1145,-8505,-12743,11114,-19616,301,22523,24575,-2733
1145,-7112,-11006,9593,-20435,-1732,21245,23548,-2244
1193,-7435,-5001,13764,-11950,-9270,-4220,16167,-4221
1193,-5925,-6439,12560,-17167,-7644,8989,16192,-3024
1193,-3314,-6381,11978,-17775,-8071,12873,17060,-3497
1193,-2748,-11213,9252,-16395,2199,19163,22750,-6903
1193,-4766,-10529,8804,-15144,2200,17769,20980,-5250
1193,-4946,-10199,7887,-15993,16,18885,20391,2143
1193,-2826,-9727,7910,-14155,881,17761,19545,-34
1193,-1264,-8515,7631,-12361,798,14805,18465,-2293
1193,-4011,-2500,9487,-9964,-10153,-8939,14461,-19240
1193,-1442,2388,11426,-7032,-17085,-27112,11974,-18398
1242,-6094,-5607,8213,-15127,-6416,5929,18501,51
1242,-5323,-9191,5875,-14373,45,19495,16594,531
1242,-6083,-10327,5041,-13083,2541,22681,13640,2773
1242,-3369,-6274,7997,-8741,-3717,2037,13898,3240
1242,-1547,-5307,7199,-8056,-3588,1729,13374,2950
1242,-3586,-10464,4322,-10852,3377,21085,16833,343
1242,-1996,-9634,3882,-10979,2898,19691,15805,211
1242,-242,-8311,3778,-11180,1598,17026,14402,636
1242,-2029,-8854,5362,-10708,2959,16928,13113,2427
1242,-3229,-7861,4604,-9996,3084,16056,13012,1996
1291,-75,-6351,4781,-11217,-1433,12447,12564,1191
1291,-246,-8248,2904,-11729,2722,22080,12494,917
1291,-2800,-6146,5164,-8353,-799,9365,10481,2162
1291,1660,-6635,3666,-9482,413,14675,11560,1152
1291,3157,-6092,4143,-9100,-301,12528,11088,1572
1291,-1253,-2952,6478,-6212,-6402,-2824,9568,-1057
1291,-538,-2968,6229,-5235,-6187,-2713,8963,-413
1291,1396,-2396,6284,-4228,-6649,-4665,8357,138
1291,1430,-7910,3505,-6363,4905,16973,9014,-68
1291,1786,-6757,3541,-6611,3118,14845,8832,-705
1340,-3045,164,6738,-3601,-10825,-13123,7030,-2148
1340,-1065,-667,6062,-4170,-9143,-8981,6522,-1483
1340,1810,-1866,5342,-4060,-6621,-4791,5646,-472
1340,-531,-8969,1075,-7832,6001,24632,8150,700
1340,762,-8015,1442,-7260,4919,21022,7451,462
1340,2231,-6260,2553,-5269,3207,13421,5447,733
1340,3029,-5782,2411,-5257,3103,12698,5253,-643
1340,1619,-4820,2269,-5374,2082,10603,5200,-1816
1340,5251,-1286,4633,-2711,-4921,-4829,4089,-560
1340,3151,-1178,4486,-2391,-4270,-4589,3749,-373
1389,7709,-3415,2739,-4476,425,9978,4712,-1771
1389,8228,-4819,1187,-6039,3227,15141,5156,-2394
1389,8505,-1074,3311,-3455,-2627,-1108,3956,-1647
1389,6410,-4092,1556,-3085,3335,7615,3430,-1616
1389,3722,-3528,1717,-2989,2429,5576,2793,-1053
1389,6642,-4909,834,-4360,6091,14955,2868,-1069
1389,6298,-4023,790,-3568,5111,12088,2416,-942
1389,9559,-1286,-870,-4634,736,8223,2069,-1536
1389,8939,-657,-1146,-4503,-11,7440,2033,-1577
1389,7197,31,-39,-3852,-1439,3432,1784,-1711
1437,10374,-631,-47,-2367,1879,6099,537,-1986
1437,9909,-2150,-1203,-3773,4099,12608,1186,-2130
1437,11399,62,-389,-1977,2157,5323,314,-939
1437,9398,99,-266,-1396,2518,4705,131,-800
1437,10244,732,-140,-966,1352,2392,-36,-932
1437,14790,1755,-1204,-659,1494,2499,-279,-4085
1437,13559,1846,-1235,-830,1164,1858,-296,-4184
1437,11174,978,-2316,1058,4045,6507,-1131,-1281
1437,10966,1670,-1910,-130,2465,4013,-1007,-1496
1437,11559,2907,-2450,1052,1513,-735,-1951,-860
1486,14291,6497,-292,4079,-3944,-10273,-3273,-658
1486,12610,3363,-1558,2970,434,-279,-2386,-1150
1486,14670,8747,241,7574,-5975,-21106,-4786,-1280
1486,12629,9426,837,8554,-7080,-25167,-4716,-1066
1486,14063,11431,1707,9128,-10656,-32467,-4941,-1096
1486,17273,3337,-5381,2764,4503,6788,-2211,-3110
1486,15983,3307,-5109,3006,4208,5762,-2115,-2987
1486,16213,4239,-4664,5210,4094,2365,-3352,-3067
1486,16999,4694,-4404,5528,3252,313,-3296,-2877
1486,16394,4923,-6217,7176,4779,2599,-4008,-3063
1535,17475,9943,-2900,10735,-4179,-19220,-5594,-1498
1535,18261,6376,-5382,7581,2562,-1743,-4005,-2107
1535,15912,5632,-6679,6949,4331,2920,-3305,-2226
1535,16185,5966,-7255,7337,2581,371,-4641,-3081
1535,15871,5810,-6737,7224,2276,-398,-4423,-2959
1535,17445,11206,-5626,11812,-5754,-19288,-7412,-2396
1535,16611,12410,-4296,12509,-8963,-26710,-7481,-1951
1535,18719,6812,-10012,9091,3489,2801,-5695,-3237
1535,17517,6473,-9144,9291,3962,2057,-5543,-2960
1535,15333,6950,-8135,10177,2872,-1783,-5597,-2660
1583,19858,13173,-7026,15912,-6413,-25471,-8971,-2279
1583,20553,11829,-7353,14613,-4572,-20506,-8387,-2282
1583,23074,7137,-13839,11400,4816,5338,-7161,-2781
1583,21883,6634,-12691,10831,4192,4770,-6711,-2715
1583,19763,6955,-11630,10910,3287,2373,-6464,-3063
1583,27262,7692,-13076,13818,2219,-1047,-8457,211
1583,25371,7337,-12217,13307,2036,-1411,-8194,174
1583,34793,9549,-14733,15186,-2499,-3296,-9544,-2218
1583,31595,6845,-17171,13029,-2080,5553,-8342,-2213
1583,36498,8642,-13110,16671,3470,-3223,-9699,-2580
1632,37494,11971,-11925,19248,1271,-15359,-10918,-2257
1632,35196,8421,-12867,16218,6941,-2178,-9395,-2519
1632,33315,9584,-10049,17284,4414,-11220,-9529,-1924
1632,36828,12865,-14013,18908,-6288,-20893,-11700,-1789
1632,35483,12674,-15017,17963,-4965,-19493,-11099,-1720
1632,38109,7690,-14839,18459,5218,329,-10572,-2852
1632,37110,7757,-13706,18043,5322,-2291,-10307,-2475
1632,38048,9187,-14366,20624,11784,-4306,-11450,-2655
1632,36521,9170,-13255,19966,11301,-4805,-10892,-2656
1632,36255,9348,-11688,19703,8366,-8216,-10682,-2395
1681,38428,10082,-17386,20910,2982,-3013,-12284,-2544
1681,35811,9301,-16263,20361,3495,-3184,-11632,-2218
1681,33947,13322,-12189,23107,-4048,-23760,-12565,-1497
1681,35043,9399,-16404,22185,3519,-5361,-12438,-2357
1681,32812,9257,-15622,21422,2934,-6360,-11935,-2180
1681,33902,13640,-13663,26560,-2753,-23307,-15050,-1616
1681,31612,13142,-12981,25052,-2520,-21859,-14262,-1513
1681,32050,8585,-18092,24962,7104,-2073,-14024,-2456
1681,29499,8756,-16973,23095,5749,-3054,-13276,-2490
1681,28972,9377,-15439,22472,3967,-6677,-12926,-2217
1730,29752,15136,-15181,32161,-3831,-29556,-16594,-1969
1730,27769,15201,-14336,29250,-5900,-30173,-16158,-1690
1730,26080,13075,-14542,25785,-4626,-23178,-15029,-1446
1730,28731,8038,-20576,26660,7476,1724,-14567,-3173
1730,26488,8403,-19579,25683,5756,-1218,-14096,-2587
1730,25961,9390,-19591,29736,7425,-4220,-15858,-1840
1730,23295,9168,-18663,27882,6650,-4228,-14981,-1894
1730,25224,14005,-18644,33531,-713,-22776,-18298,-1830
1730,23644,13116,-17742,31709,-734,-21163,-17348,-1682
1730,22045,12223,-16502,29800,-1655,-21108,-16595,-1373
1779,22484,12976,-24025,33592,-4281,-17744,-18751,-1755
1779,21379,9031,-24949,29427,-790,-1411,-16591,-1998
1779,20031,8993,-21644,28979,-2146,-6026,-15988,-1709
1779,18005,9302,-22989,30959,3194,-3843,-17391,-2115
1779,18863,9157,-21161,29828,2623,-6553,-16682,-1925
1779,18357,6695,-20212,32634,12064,1136,-17941,-2035
1779,16009,6802,-18237,30987,10814,83,-16983,-2083
1779,16073,9450,-21377,34435,4166,-5928,-18606,-2359
1779,15207,8706,-19186,32704,4599,-5775,-17656,-2159
1779,15890,8529,-17979,31238,3863,-6971,-16913,-1979
1827,16182,9735,-18105,37692,4241,-16329,-19946,-1968
1827,15236,6083,-20447,34097,10374,-997,-17744,-2294
1827,14633,7900,-21130,33424,8118,-5218,-16852,-2221
1827,13740,8516,-19647,34807,5661,-7487,-18285,-1996
1827,12000,8870,-19568,32359,5403,-7509,-17211,-1987
1827,13746,9207,-23469,36807,6467,-9067,-18933,-2292
1827,11760,9187,-21543,36308,6787,-10076,-18063,-2212
1827,11450,7502,-23905,35087,6912,1145,-18543,-2359
1827,10554,7698,-23981,33495,5747,-828,-17646,-2272
1827,10215,8256,-23024,32680,4744,-5510,-17010,-2106
1876,9565,10454,-23258,38024,-1830,-12794,-19747,-183
1876,9732,8512,-23158,35498,532,-7197,-18446,-183
1876,9186,8709,-21708,34689,-702,-10866,-17823,-226
1876,11999,14026,-12104,42706,-827,-38456,-21731,-1604
1876,11238,10286,-11977,38461,4885,-24874,-19690,-1887
1876,10673,8228,-24251,38284,7004,-5825,-19224,-1854
1876,9825,7791,-22197,36779,6017,-7032,-18313,-1700
1876,9566,7500,-20276,39849,9349,-7359,-19079,-2374
1876,7684,6973,-19070,37626,8148,-7141,-18003,-2212
1876,8542,7178,-17865,35736,5373,-9806,-17300,-1962
1925,6982,11931,-26110,41092,-2416,-20802,-20703,-1852
1925,6670,7696,-27127,37109,5200,-5960,-18586,-2125
1925,6841,8533,-24267,37089,4063,-13504,-18005,-1837
1925,8401,8615,-33334,40867,323,-8212,-18609,-2682
1925,7667,8401,-33308,38154,-2685,-8202,-17647,-2457
1925,7502,12269,-14386,42978,197,-30313,-21295,-1523
1925,7406,14461,-11706,42737,-4671,-41244,-21032,-1129
1925,6594,10014,-13783,37291,1628,-21680,-18881,-1689
1925,5560,3159,-2072,36782,13107,-3358,-17681,-2544
1925,3827,3174,-2565,35500,13901,-5566,-16923,-2359
1973,6115,12807,-23511,43732,2490,-31640,-20777,-1658
1973,4511,11441,-21421,40755,822,-27366,-19723,-1471
1973,5654,9507,-20050,37247,1358,-20145,-18341,-1542
1973,3772,4236,-14246,37623,22467,1117,-17710,-2561
1973,5255,4281,-14066,36776,22375,-1252,-16994,-2283
1973,4993,6278,-16189,38164,12063,-3024,-18233,-2535
1973,3390,6509,-14761,35782,9564,-3072,-17180,-2525
1973,2531,6233,-19314,40816,5851,-15782,-20099,-1571
1973,2580,1059,-20778,35817,14221,4135,-17578,-2032
1973,4223,1169,-19074,34758,14219,1865,-16599,-1912
2022,3179,8183,-10846,43210,13692,-24840,-20426,-1697
2022,2918,3530,-14962,38160,19218,-6439,-18319,-2104
2022,4313,2899,-17111,36083,18211,-5272,-17196,-2174
2022,4952,8757,-17495,39896,5686,-21191,-19521,-2459
2022,3663,8475,-15504,37660,4857,-21287,-18479,-2322
2022,1741,2492,-9302,36508,16260,-1750,-18197,-694
2022,2150,2770,-12281,34497,9965,-2294,-17258,-952
2022,4772,5988,-24539,36616,10545,-5409,-18469,-3276
2022,4589,4923,-20816,34463,9930,-5076,-17368,-3470
2022,3869,4447,-17914,32853,6536,-6656,-16613,-2937
2071,2159,5479,-15611,36128,13459,-9061,-19194,-3418
2071,1440,2673,-13912,33332,19001,-861,-17620,-3154
2071,1797,5795,-11585,33921,12660,-15812,-17636,-2520
2071,3892,5565,-23743,33858,9562,-6236,-17857,-3356
2071,3267,5289,-22889,32251,9678,-6351,-16815,-3277
2071,4712,14462,-34055,35033,-14286,-23506,-19108,-3668
2071,3858,13198,-30348,33723,-8592,-23680,-18195,-3401
2071,2478,6083,-20469,31972,8524,-3284,-17926,-3744
2071,1199,5665,-19094,30218,7456,-3708,-17052,-3421
2071,2270,5852,-17351,28896,5021,-7245,-16405,-3079
2119,627,10355,-15323,34802,-3055,-28718,-19366,-3897
2119,730,11491,-15385,34270,-7865,-33839,-19059,-3262
2119,1053,10422,-15954,32428,-6642,-29350,-17876,-3053
2119,530,2248,-12385,26284,13614,9540,-15899,-3778
2119,372,2787,-12995,25686,12180,5311,-15328,-3309
2119,1412,3335,-7659,29581,12792,-4908,-16824,-5791
2119,584,3303,-10561,28645,12602,-5005,-15987,-4969
2119,2731,9194,-14040,31751,6615,-25554,-18814,-2824
2119,2050,8427,-14591,30057,6086,-23591,-17904,-2592
2119,698,8645,-13318,28742,4379,-25410,-17077,-2506
2167,2242,9548,-14256,28709,696,-23044,-17470,-2684
2167,2015,8021,-13777,25156,2417,-15748,-16115,-2705
2167,1724,5138,-14299,21747,6650,-4005,-14442,-3300
2167,1453,4802,-15682,23499,8879,-3582,-15177,-4059
2167,1692,4847,-14609,22251,7036,-5205,-14513,-3765
2167,-648,1324,-17032,20971,12141,8271,-14999,-4490
2167,-438,1042,-16490,19838,12494,9391,-13741,-4409
2167,662,4882,-14898,21760,3059,-5524,-15358,-4008
2167,-742,5232,-11791,21130,2899,-7026,-14634,-3900
2167,585,9044,-5676,27123,-2678,-30561,-16841,-4037
2215,1891,8418,-8896,23689,-2567,-22141,-16030,-4074
2215,302,8522,-10039,21795,-5246,-21240,-15225,-3770
2215,-745,3167,-10050,20713,7742,-3330,-14536,-4517
2215,-904,3032,-7212,19592,9366,-4685,-13850,-4084
2215,-254,4098,-16700,19945,2775,-5471,-14438,-4399
2215,1171,4042,-18302,18790,2365,-5536,-13566,-4274
2215,1489,4453,-15652,18226,1769,-8266,-12915,-4123
2215,-804,1749,-14083,16930,5393,2670,-13134,-4446
2215,1115,2278,-12938,16106,3877,494,-12451,-4347
2215,-1585,3752,-12512,16611,-3027,-6595,-13644,-3387
2264,-122,6988,-6985,21044,5061,-22901,-14712,-4234
2264,1634,2726,-8099,18156,12321,-5714,-12702,-4589
2264,-1336,7042,-9638,19381,-11131,-21414,-14412,-4300
2264,-1108,6785,-8940,18316,-10431,-20878,-13690,-3826
2264,-1120,3310,-15166,15741,3353,-2853,-12819,-4874
2264,716,3327,-12960,15189,-338,-3670,-12195,-4113
2264,1047,4100,-11918,14874,-6600,-7205,-11819,-3642
2264,-657,3305,-12265,14786,-4279,-5557,-11862,-4583
2264,-1906,3335,-11526,14420,-4973,-6866,-11507,-4151
2264,-1076,3224,-18465,14202,-2771,-1002,-11653,-4965
2313,-944,2652,-7618,14547,-4442,-7172,-12083,-4474
2313,-2017,1731,-7856,13563,-1336,-2645,-10987,-4497
2313,1035,3998,-12144,14158,-7041,-7182,-11457,-5268
