timestamp,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
1336,-22,4308,6100,-3733,-9529,-15288,-1469,8071
1336,-845,6701,6940,-2231,-13935,-24199,-1916,7587
1336,449,6373,6316,-2150,-13101,-22248,-1937,7228
1336,7758,-986,1430,-7925,2905,10523,1479,4946
1336,5634,-470,1344,-7174,2017,8925,1484,5912
1336,-313,-765,2247,-8837,2021,7238,222,7477
1336,-4727,-1394,2399,-7588,1926,7016,-381,9976
1336,1523,-2064,2238,-9755,3103,11929,7052,7438
1385,-8306,2250,5126,-4159,-5926,-8626,-1838,9447
1385,-6969,-1448,2886,-6752,959,6643,-259,6861
1385,-858,-1322,3070,-8279,2786,11030,4483,6490
1385,-2066,-1262,2841,-7398,2754,10349,3777,6376
1385,-1425,-609,2841,-6444,1515,8004,3031,6052
1385,-3499,3878,6505,-6131,-9687,-13626,-2495,6498
1385,-1847,3885,6241,-5549,-9069,-13175,-2200,5140
1385,-35,-1418,2814,-11345,3159,12704,8720,3539
1385,2087,-968,2793,-10552,2445,9885,5630,3711
1385,1834,-1418,3515,-8740,2600,8547,-7345,8521
1432,5121,3194,5057,-7405,-5344,-5348,-961,6612
1432,3886,5497,6195,-5474,-9702,-15029,-530,7341
1432,-207,-2642,2788,-10544,4749,13643,95,6106
1432,-4015,-2567,2956,-9185,4196,11507,-333,7133
1432,-3235,-2334,4567,-10403,2260,9288,-505,8443
1432,-4019,-2070,4284,-9392,2278,7822,294,4978
1432,-2685,-1286,4146,-8615,1135,5214,2037,3942
1432,-2065,1333,6244,-8047,-4215,-5766,-13805,13053
1432,-2557,1620,6309,-7522,-4562,-6832,-17936,13209
1432,-2039,-2472,5114,-8707,2562,9922,1487,4612
1481,3696,-376,4632,-8674,369,6786,7077,966
1481,1064,-1332,4219,-7938,2014,10902,6586,3551
1481,446,2042,8431,-4448,-5321,-8245,-2051,5900
1481,2547,3502,8235,-3894,-7249,-11702,-2327,5601
1481,-6337,-3252,5078,-11519,4865,15870,3813,9200
1481,-3526,-2692,4965,-10089,4610,14196,3967,8331
1481,-2348,-1932,4822,-9109,3499,11406,1879,7977
1481,-2581,-1999,5639,-7911,2226,586,-13480,6068
1481,892,-1428,5238,-6993,2199,1069,-8497,3727
1481,665,714,8152,-8890,-3776,-403,2659,11892
1529,324,-867,5633,-10131,-199,6998,-276,-6037
1529,2455,2523,7089,-7422,-6322,-6063,-604,-2387
