timestamp,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
212,-114085,59892,50907,-304040,-34931,81924,97292,-31584
212,-107475,56691,48436,-285254,-32812,73855,91351,-29597
212,-101308,53054,41515,-269335,-35064,70774,86066,-27678
261,-93970,54110,45412,-247047,-30662,43331,79314,-25276
261,-88413,51595,43002,-232419,-29524,38198,74318,-23804
261,-83286,40909,36369,-226202,-27214,66627,72387,-22929
261,-78451,39093,34305,-212246,-25490,61095,67893,-21526
261,-75018,38486,33229,-199097,-21085,55793,64058,-20649
261,-69195,36455,31197,-187417,-20274,52191,60234,-19328
261,-64766,34856,29446,-175843,-19638,47259,56391,-17906
261,-59696,35410,30207,-161772,-18766,28851,51456,-16457
261,-56433,33495,27976,-152274,-17691,27929,48482,-15344
261,-54705,28358,17990,-147523,-18339,42655,47377,-15203
310,-51908,29645,23141,-135437,-18851,24740,43351,-14476
310,-48490,25035,19185,-131172,-17463,38054,41895,-14474
310,-47636,24954,19765,-121804,-13176,33530,39534,-12204
310,-42838,26994,20460,-109938,-13352,14479,35859,-10918
310,-39940,26514,20063,-102266,-13388,6740,33016,-9976
310,-38166,16804,16717,-103499,-10662,35961,33248,-10001
310,-35891,16089,15634,-97043,-11241,32484,31279,-9312
310,-32737,16544,13804,-91755,-10331,30589,29847,-9036
310,-30964,15571,13485,-86351,-9662,28742,28059,-8545
310,-29403,16415,17386,-77107,-3219,10348,24495,-7619
359,-28389,16586,15577,-72295,-12124,7700,23152,-6304
359,-26549,13030,12794,-72371,-10216,21279,22795,-6542
359,-24162,11479,9970,-68203,-7576,23438,21937,-7129
359,-23536,11147,9667,-63445,-7258,20784,20584,-6875
359,-20692,11165,9813,-58916,-7038,15968,19092,-6454
359,-21495,13760,11589,-50996,-6340,-2523,16728,-5336
359,-19263,12723,10948,-48283,-6301,-2752,15442,-4833
359,-18326,8275,7107,-51124,-2417,22434,16789,-5799
359,-18664,7889,6948,-47975,-3128,20548,15638,-5354
359,-16719,6854,6673,-45364,-3647,18862,14793,-6207
408,-17277,11841,9683,-35600,-5276,-10220,11020,-3310
408,-15007,10055,8394,-35288,-5242,-4192,10812,-3278
408,-13104,10459,8496,-32004,-5659,-7739,10249,-3984
408,-13843,8396,6923,-32996,-5303,990,10243,-4065
408,-13223,3151,2957,-37508,-3884,26192,11627,-4707
408,-12191,3840,3335,-32742,-2776,18506,10899,-4543
408,-11818,3857,3250,-30552,-2713,16283,10065,-4158
408,-11482,5727,4667,-26162,-1497,6054,9047,-4374
408,-10327,8342,6283,-21125,-2639,-8739,7425,-3634
408,-9172,2393,2873,-25985,-1657,15338,8898,-4221
457,-5990,2881,2713,-25061,-2410,13064,7976,-3886
457,-5315,2586,2410,-23422,-2161,13223,7725,-3794
457,-8047,2929,781,-21184,-506,12393,7364,-3343
457,-6135,2878,888,-20021,-833,11705,6949,-3239
457,-6990,3089,1090,-18725,-2075,9925,6571,-3105
457,-5499,261,378,-20167,-2111,19249,6706,-3257
457,-5187,1214,716,-18006,-1878,14966,6141,-2901
457,-6769,596,1899,-15928,-624,8435,5183,-2827
457,-6068,1105,1857,-14630,-686,6854,4779,-2552
457,-4609,5519,5897,-8154,401,-15343,3020,-2212
505,-4879,3846,4798,-10441,-1137,-7545,3043,-1968
505,-5139,3438,4668,-9947,308,-5966,3004,-1477
505,-3765,542,489,-12370,-511,8545,4198,-2076
505,-3398,777,401,-11565,-595,7968,3978,-2085
505,-3096,1370,784,-10068,-740,4341,3523,-1922
505,-3362,1168,357,-10356,-515,6751,3429,-2644
505,-1737,1087,431,-9612,-496,5749,3280,-2546
505,-4819,-2827,-650,-13363,-34,21077,4118,-2090
505,-4560,-1506,-104,-11150,-376,14932,3547,-2057
505,-3040,1684,-451,-8555,-2447,6634,3019,-2193
554,-1846,5288,1987,-2400,-2306,-15712,597,-894
554,-3470,1636,667,-5531,-2288,-4628,1218,-1383
554,-1110,3130,1699,-4880,-1491,-5785,1218,-1112
554,-1498,5867,3930,-183,-1807,-21374,-14,-547
554,-2797,7705,5705,2580,-2267,-32375,-1000,-139
554,-1735,485,-1632,-7589,904,10851,2305,-1273
554,-1479,349,-884,-6562,1624,8356,2080,-1103
554,-2864,-1639,125,-6206,753,8405,1852,-1338
554,-1177,-1447,225,-5794,742,7473,1740,-1251
554,-2321,-1974,791,-7102,1842,13401,2298,-1684
603,47,1915,476,-2718,-274,-5048,775,-775
603,-275,-1041,-2054,-6394,230,9992,1938,-1010
603,-1765,436,-2698,-4782,-1715,6007,1548,-1135
603,-1915,438,-2209,-4233,-1116,4870,1301,-842
603,-2102,950,-1054,-3069,-625,1165,883,-468
603,-386,5553,3737,4328,-2170,-26993,-1559,496
603,-76,6117,4389,4955,-2609,-30636,-2002,605
603,-2084,-1412,-3813,-5739,-6761,10995,1759,-943
603,-565,-1231,-2489,-5022,-2885,10123,1574,-891
603,-533,-1228,-4812,-4296,524,8163,1446,-1079
652,-2043,3244,3186,2551,497,-16485,-652,525
652,-541,3644,3316,2318,-217,-17613,-818,479
652,-1526,3195,2720,1105,-398,-13981,-564,402
652,-1824,-3771,-1636,-5911,852,17490,2303,-1410
652,-10,-2889,-1425,-5114,219,14722,2046,-1434
652,-395,-1692,1502,-3791,2379,8688,1354,-756
652,-1484,-2011,1495,-3418,2319,7733,1220,-596
652,-1025,6468,1243,5074,-4143,-26944,-1705,0
652,570,2798,-91,-407,-1565,-8090,-349,-640
652,480,-2139,-2825,-5950,1139,16329,1634,-1353
701,-1757,679,-1500,-1239,-514,-3060,220,-1178
701,-307,-1754,-3334,-4566,1,10829,1405,-1733
701,-1161,-270,-1875,-2098,261,3598,1014,-1468
701,1732,2101,2762,1772,1059,-11054,-271,-1110
701,448,1701,2562,1414,1400,-8792,-184,-1054
701,-1432,-2606,-1323,-4047,4236,13887,1856,-811
701,-925,-2200,-386,-3121,4237,11154,1584,-712
701,517,-530,-3778,-2993,-119,7891,1300,-1299
701,2119,-100,-4117,-2585,-255,6707,1116,-1245
701,1781,691,-3524,-1591,-467,3083,666,-786
750,506,896,1661,586,430,-5262,220,1038
750,-939,-2166,-184,-3355,1249,11305,1515,278
750,586,1984,2845,2296,814,-9436,-93,1039
750,131,-2512,692,-3415,1280,11183,1482,196
750,331,-2191,851,-2809,785,9326,1317,204
750,533,2961,242,2254,-577,-12576,-427,547
750,1551,2418,376,1772,-498,-10511,-365,581
750,-1766,-2663,-1695,-3467,-51,12449,1679,328
750,-1593,-2156,-708,-2976,129,10752,1520,76
750,140,-774,2048,-2028,2727,5914,859,779
799,-76,5925,2050,3339,-428,-15214,-461,1463
799,-1701,6011,2149,3559,-1137,-18388,-923,1581
799,694,-4315,-9544,-7672,219,25886,2521,324
799,548,-3006,-7682,-5718,511,20570,2237,298
799,158,-1540,-4953,-3764,481,13392,1646,570
799,2926,-1846,-671,-2474,3145,8095,1419,-1199
799,2847,-1601,-199,-1832,3585,6228,1231,-1416
799,-3342,1697,1709,2107,992,-13843,-999,3246
799,-1976,1102,1029,1667,-2404,-12269,-959,2982
799,319,-1902,855,-2273,4471,8731,1328,824
848,-491,1216,1987,1217,-491,-9386,-429,1808
848,-2204,-1735,306,-2610,1334,6440,772,1332
848,-1264,-1615,-410,-1596,777,5950,784,1179
848,455,-1338,-311,-1289,549,4655,710,1058
848,754,-608,155,-274,209,958,407,1219
848,-397,-1484,-1184,-2835,3053,10909,1227,272
848,937,-910,-773,-1876,3263,8086,986,359
848,602,-1691,1834,-1251,1685,6028,807,475
848,573,-1537,1768,-1057,324,5292,683,457
848,890,2739,565,2966,-533,-14647,-1024,702
896,-1913,5877,4907,8188,-311,-33035,-2648,2441
896,-2205,3156,2971,3414,-585,-18623,-1628,2069
896,-477,-1576,394,-2030,3274,8688,934,182
896,579,-1162,313,-2037,2199,7761,930,110
896,-208,-286,171,-1073,1034,3949,738,15
896,-1159,-1984,-2982,-1837,-13,6436,902,915
896,225,-1236,-2094,-1209,93,4207,731,905
896,-320,-3448,-2004,-4759,716,18312,1833,926
896,205,-2778,-1760,-3631,325,14605,1571,898
896,1214,-1047,-1080,-1888,1072,5797,1018,615
945,319,-324,126,-1077,784,1417,248,1610
945,43,-1418,-75,-2105,1146,6866,725,1340
945,-2753,5765,4735,7865,-154,-31794,-2442,3094
945,-2190,5197,4243,6666,422,-28328,-2247,2822
945,-1422,2905,2871,3351,2547,-15899,-1250,2204
945,-1495,-2672,-535,-2102,1785,10667,1428,823
945,-1272,-2369,-1282,-1847,-1820,9282,1248,850
945,722,-860,-4233,-2033,-1610,7509,1032,588
945,136,-1075,-2330,-1325,-1761,5090,633,989
945,615,-2694,707,-2015,-1385,8610,1051,427
993,-1456,-830,-664,-770,-200,2146,534,682
993,-1202,2354,1370,3311,-1361,-13721,-668,1187
993,1941,816,-1185,-2586,1899,8282,1279,124
993,1720,1282,-968,-2292,1457,7423,1141,233
993,104,2301,-454,-1337,609,3764,765,450
993,364,3772,2831,5485,-800,-22302,-1876,1576
993,1342,6008,4214,7830,-1679,-32885,-2790,1637
993,-125,-3025,-2789,-3337,971,10902,1054,1102
993,-934,-2966,-2723,-2923,698,9776,805,1282
993,-681,-1290,1581,-2020,164,7982,784,1651
1042,-1012,4807,-115,4980,265,-18557,-1314,1373
1042,-1184,3046,-509,2626,-434,-11415,-835,1184
1042,-376,-3157,-3657,-3114,692,12527,1223,713
1042,-1231,-2544,-3274,-2470,486,9943,934,707
1042,-128,-1615,-2305,-1391,284,5550,537,745
1042,394,-1646,-2436,-2432,-394,9047,1048,-409
1042,-778,-1141,-2238,-1839,-619,6864,857,-405
1042,1186,3265,-7612,790,-894,-6428,-666,238
1042,1271,-843,-10779,-3549,358,11418,827,-468
1042,-880,-1991,-3039,-2022,-1701,6603,680,-162
1091,-1442,877,4229,2827,-1774,-14393,-1554,1087
1091,-1349,-2273,2625,-1729,455,2390,-303,485
1091,-796,3463,10061,4232,4536,-13857,-629,624
1091,-1042,3515,8478,3455,2532,-12910,-728,561
1091,-962,3150,4845,2498,-1449,-10189,-598,514
1091,-613,-2830,-1447,-3058,-860,10343,824,-178
1091,-465,-1998,1204,-1836,-447,6124,536,-4
1091,-1664,-1580,1164,-3138,-1561,10304,1197,42
1091,360,-844,1349,-2664,-2397,8769,1067,-170
1091,-729,5684,2097,7116,-4438,-29691,-2753,1048
1140,-560,-2264,3544,-1341,6303,4632,490,-690
1140,673,-3443,1568,-3379,5245,13046,1220,-851
1140,263,-2461,2327,-2515,2333,8541,947,-1606
1140,413,-2447,3525,-2129,2103,7221,711,-1071
1140,1803,-1997,4609,-1376,2002,4793,510,-709
1140,919,2818,2923,2271,-376,-13320,-997,5
1140,661,2141,2192,2127,244,-10484,-892,106
1140,-431,150,-5246,161,3766,9920,708,-332
1140,794,44,-3808,-46,4753,7324,557,-385
1140,304,-1659,-2123,-3076,-4733,8677,1331,-2364
1188,-1670,1369,2433,-2199,459,-11873,-926,419
1188,120,2733,4563,75,2787,-18853,-1531,753
1188,948,-1195,-2286,-1240,-2587,10353,1188,-818
1188,663,913,1751,1740,-2348,-2297,144,-304
1188,200,-1977,2053,-2266,56,10755,1140,-680
1188,-691,-1836,-1089,-3090,-1588,9197,1176,-1002
1188,84,-3315,628,-2166,-1180,6695,750,-648
1188,627,2007,-1065,1870,2916,-5901,-81,-332
1188,36,3422,791,4340,707,-17196,-1066,175
1188,-308,-2245,-4578,-2058,-642,9266,1039,-573
1237,519,1151,-1298,1048,-3714,-6223,-392,-337
1237,749,-1360,287,-1121,3398,5753,835,-665
1237,1454,-298,532,-1919,2746,8089,1130,-1668
1237,272,-199,59,-1755,2587,6984,1000,-1457
1237,1668,-55,-16,-594,2820,2946,511,-1112
1237,2470,-1987,3133,-4073,-2064,14484,1509,-344
1237,19,-609,-1651,-3163,-3963,11366,1337,-288
1237,-394,-1780,197,-1503,1732,5626,908,-344
1237,-556,-1670,-275,-1383,-282,4865,663,239
1237,717,3898,-1632,4463,-2036,-18205,-1250,271
1285,-1235,1754,1874,2631,1883,-9212,-275,-149
1285,-899,1500,3686,2551,2936,-7869,-299,197
1285,-1659,-3213,433,-2277,3675,8646,1135,237
1285,-1430,-2101,357,-1528,4963,6585,914,354
1285,-612,-1410,-3234,-1860,3801,6144,926,115
1285,563,-914,-7387,-1581,3063,5038,811,169
1285,-1283,-2836,3304,-1166,435,8604,669,114
1285,-808,-3166,1638,-898,-1104,7444,641,26
1285,550,-3083,-834,-259,-1111,5281,675,-128
1285,-1057,-605,-4323,-1061,2907,3426,485,15
1334,1290,27,1133,-246,1000,-1444,-161,-4
1334,743,-1267,1514,-1124,2184,4039,257,-252
1334,254,493,12636,3548,8474,-10122,-838,808
1334,-1184,650,12128,3765,10063,-10717,-852,693
1334,-619,-652,-3670,-1213,2788,5576,839,-188
1334,-529,-55,-2234,-583,1473,3276,701,93
1334,-280,-219,-3004,-48,3583,4221,598,-67
1334,1259,-455,998,-123,3262,3597,699,-107
1334,1243,-447,5380,832,3400,-246,386,84
1334,2845,205,-3345,-2524,-1168,7394,938,-479
1383,628,1688,-3123,2391,2133,-8122,-878,1190
1383,-756,-800,-7517,-903,2899,5240,258,834
1383,-200,-1718,5142,-22,808,2323,122,598
1383,1422,-1457,7120,669,4172,1262,123,524
1383,865,124,16643,2418,10053,-8620,-665,1042
1383,-284,1785,9239,3581,1310,-13442,-1100,1195
1383,1497,6573,1747,7903,-10158,-32271,-2593,1729
1383,-739,-1438,2569,-1781,3346,7876,719,-275
1383,-819,-1005,2814,-1835,4439,7293,599,-227
1383,-1070,-2842,10532,-1849,-7138,4606,71,387
1432,91,1429,13044,5265,9894,-19208,-1416,560
1432,-67,23,15319,3505,8235,-12435,-1164,516
1432,2384,-1039,2818,-3374,5722,12029,1021,-671
1432,2126,-275,427,-2833,2138,10095,979,-413
1432,-637,589,-15962,-871,5115,4815,259,-268
1432,-819,-46,-13865,-1588,-8751,4205,230,-77
1432,-18,-468,-10637,-1816,-19730,2267,6,351
1432,307,4877,7959,2920,10873,-16658,-487,-687
1432,1087,6602,8711,6195,7344,-28970,-1829,149
1432,918,-2891,1558,-2996,648,7121,423,-750
1481,404,-34,30714,5361,20933,-12947,-688,-938
1481,466,-1298,22175,1781,18654,-2536,-39,-1072
1481,930,4633,1548,3960,-2440,-16714,-1077,943
1481,790,3135,1955,2400,-2468,-11763,-882,624
1481,876,-3038,4159,-2851,2559,13371,776,-1095
1481,678,-2448,-1552,-2841,-603,11859,522,-850
1481,-304,-1259,-4615,-2699,-3371,9397,556,-907
1481,593,-265,8135,-1616,5494,6444,1004,-1550
1481,1994,-487,6567,-1169,5364,5128,661,-1320
1481,1498,-2247,6293,-3696,831,10276,928,-1696
1530,-232,-1414,14195,137,-7960,-7625,-916,-160
1530,-1428,-3922,7889,-3709,-6952,7783,277,-806
1530,249,-1426,10153,-2507,1397,6709,909,-967
1530,-1113,-2204,10088,-1507,3481,5818,863,-1155
1530,-33,-1179,9654,185,4096,1918,584,-1555
1530,-147,2540,9810,4450,5225,-16102,-1757,255
1530,1220,3032,3883,4149,10602,-14451,-1454,77
1530,1621,-729,8123,-2846,-1023,9548,1160,-1482
1530,1612,-1288,11457,-2285,884,8720,1015,-1267
1530,746,-2044,19056,-1204,-1103,3041,377,-1309
1579,1732,4732,18587,6172,6720,-19781,-1412,-743
1579,1058,4629,15683,5827,5133,-20913,-1755,-567
1579,1563,-2133,13738,-4533,-380,15487,1876,-2854
1579,-216,-1932,6171,-3787,411,13231,1700,-2685
1579,-906,-1549,10607,-1518,5697,7945,1144,-2374
1579,-1513,-4034,29401,-5,11450,3972,-57,-1505
1579,-610,-3771,25439,613,16467,2836,-450,-1127
1579,1060,3126,21673,4278,-3293,-16042,-1708,-1638
1579,398,1578,25044,4316,-1438,-15490,-1814,-1235
1579,961,-3181,22154,-810,16650,10109,544,-2385
1628,-939,2563,19794,-932,-6174,-5665,-327,-2186
1628,-925,-882,22175,-3980,7291,8253,736,-2585
1628,-1806,-2552,26495,-2602,-10772,4505,1,-2114
1628,-1778,-2743,22647,-2283,-12194,3531,-125,-1903
1628,-5,-2091,18883,-1153,-9203,-461,-446,-1546
1628,-1359,-3621,27024,-2408,1010,11856,395,-2070
1628,-1260,-2220,23547,-1602,-949,8414,178,-1845
1628,37,-49,36287,-966,7944,3541,248,-2800
1628,-134,115,33122,-616,6648,3362,230,-2620
1628,1802,-196,60221,6200,19201,-16610,-1407,-2469
1675,3557,9708,22427,1203,-28371,-16050,-496,-3125
1675,3196,8673,21414,-438,-20320,-11724,-252,-3027
1675,-497,-2231,37839,-875,6522,6371,586,-3322
1675,-670,-2247,37168,-245,6282,4479,256,-2851
1675,-729,-3319,46475,-5466,-11716,4005,514,-2804
1675,1430,-220,32070,-4146,-11914,3720,1010,-3250
1675,1082,4410,19106,-2964,-16229,1496,1374,-3568
1675,-1699,-6886,37657,-2465,-2708,17059,689,-2334
1675,829,-3366,37578,-1185,11752,12170,878,-2675
1675,-190,-4773,46455,1074,11418,757,-380,-2213
1724,-293,5017,31359,-134,-16445,-8004,-717,-2163
1724,1631,3982,34416,1048,-3114,-2205,162,-2536
1724,1009,2567,45910,5508,-4347,-12234,-703,-2260
1724,-271,3844,57385,10073,-5176,-24649,-1635,-1753
1724,971,-3779,62601,-3276,8640,7129,499,-2481
1724,375,-4333,63423,-1325,14668,5107,49,-1917
1724,-116,-4159,61794,1359,14112,2034,-579,-1421
1724,1424,1202,35946,-731,-14416,4092,926,-3099
1724,-359,1196,38204,-991,-13150,3451,667,-2728
1724,1187,219,55240,-2043,6114,6096,1054,-3427
1773,-3368,-2551,74414,5902,-11849,-19262,-3279,-241
1773,-3995,-6875,72259,2213,-2723,-3393,-2262,-350
1773,-1264,-7258,80611,-3697,16940,3675,-500,-2240
1773,615,-5350,73496,-304,22783,2118,-498,-2284
1773,-311,1301,60893,10807,-13226,-17048,-3276,-130
1773,-1510,4570,44038,15389,-20536,-33724,-4728,763
1773,-444,4382,51690,15271,-16457,-42136,-5576,1241
1773,-190,1772,43126,-4745,-12801,9257,799,-2234
1773,-722,206,46254,-3224,-8375,5953,-3,-1434
1773,341,-1982,44216,-660,9977,4532,-177,-839
1822,1128,2841,81464,3264,2679,-20074,-2118,147
1822,-946,-644,72425,3066,4137,-14316,-2290,615
1822,1693,1041,68311,-7297,-16271,14425,2985,-3168
1822,1653,2138,56734,-9626,-10542,12635,3160,-2808
1822,1210,2980,46613,-6050,-6374,7392,2594,-2261
1822,1439,4532,73578,-649,28845,8009,1358,-3294
1822,1795,1994,78804,-1807,24411,6781,840,-2617
1822,839,6970,58555,12877,-7411,-31983,-3594,-1241
1822,813,4068,63393,5411,12019,-21423,-2709,-1523
1822,-1673,-3938,65474,-3966,-8532,7593,-399,-3410
1917,-380,-2170,44623,2835,-28978,5958,-853,-3644
1917,-1444,-5777,49909,2341,-18132,5607,-993,-3261
1917,3302,3450,50494,-2695,-54722,4436,1519,-6505
1917,2553,3550,44399,-6490,-64031,5498,2061,-6509
1917,-309,-1060,67328,-815,-42492,3728,669,-4942
1917,154,-315,60203,-353,-37556,4340,1275,-5217
1917,-1384,-9273,76958,1909,-35903,2461,-1364,-2396
1917,-4118,-15265,79430,6051,-16986,-963,-2703,-877
1917,-5748,-12888,73040,8338,-4262,-5529,-3109,-531
1917,237,1203,17534,6197,-38184,1081,-402,-3175
1966,-534,10078,70055,341,-77254,-15534,-1190,-2780
1966,135,8156,54025,-3840,-70697,-6339,202,-3278
1966,69,3720,54093,1393,-43777,-17428,-2656,-843
1966,-902,5090,51550,6222,-64927,-27008,-2964,-584
1966,-244,-2961,51519,4397,-6671,5508,-877,-1891
1966,1328,1522,63721,-2001,-30383,7903,756,-3140
1966,-4564,-16580,55882,5239,15515,936,-1387,-527
1966,-4637,-13119,56314,276,-6104,1319,-984,-803
1966,-448,7913,-29805,-2160,-39266,7927,833,-2457
1966,349,5998,-10538,-9958,-31569,10044,2062,-3194
2015,2047,4031,42175,12048,-14293,-13266,-213,-2633
2015,-1184,-5845,63360,3076,155556,3871,-589,-1218
2015,785,-2157,53267,-2266,144574,5172,1433,-3008
2015,2997,2010,42721,-5786,103162,2161,1868,-3244
2015,-3621,-5896,31942,466,-481346,-18757,-4197,3128
2015,-4443,-5842,39512,10515,-1174156,-31903,-5207,3711
2015,892,1589,13654,-4114,2252479,11180,2754,-1768
2015,-712,-1422,9125,-2039,2031535,6012,1106,-494
2015,571,-4140,32595,7575,1979267,2610,-254,868
2015,443,-5587,40476,3425,1839265,2077,-246,1021
2073,-1405,4956,37128,329,-271780,-18349,-1539,1827
2073,-1104,-1601,17501,-6591,1792361,9260,277,1163
2073,594,-320,21337,-7669,1678008,9163,667,701
2073,976,5813,22967,-8879,1810242,5822,297,485
2073,1035,6315,19401,-3531,1724616,5882,624,-43
2073,1453,7010,14075,791,1596975,5655,1122,-457
2073,44,3510,18411,-13913,1029619,11289,1295,271
2073,409,-1112,16430,-15130,1146573,8799,1107,405
2073,-284,-3949,22547,-309,1629566,2517,-321,1312
2073,74,-2452,28146,843,1507681,1151,-490,1150
2122,15,3952,36731,2460,-393409,-22113,-2118,2179
2122,1313,498,34710,2816,-175762,-14107,-1367,1831
2122,809,23,33841,4950,-234381,-13992,-1389,1833
2122,-29,-2251,33199,-3052,1657242,9525,906,958
2122,2552,1311,41532,-4052,1511185,9172,1711,60
2122,-1547,-173,9550,597,1726052,4395,-459,2281
2122,-171,2024,-9523,-8681,1620850,6655,525,1357
2122,2141,3163,-14945,-9540,1432196,5718,1101,605
2122,-1798,-2354,12072,-11100,213194,-5670,-722,3056
2122,-3258,-4898,8452,-519,1173889,6715,-320,2698
2170,3183,10465,-1730,3358,277191,-15084,-482,542
2170,3036,8288,-16031,-2185,515820,-4195,108,160
2170,2376,4628,-17455,-4310,990244,3762,749,7
2170,-1115,6066,10938,13561,1115719,-8597,-2695,2813
2170,-3006,7540,11169,13658,35871,-24195,-4480,3903
2170,1891,9,1813,-1264,1503542,12391,1684,-167
2170,1394,77,6267,1531,1426046,9919,914,263
2170,975,775,9817,6334,1244590,6019,583,396
2170,-1189,4764,12872,-3982,1559831,3630,-1531,2445
2170,-728,2553,15851,4472,1478344,2320,-1265,2055
2219,-1878,-1817,39474,-9311,377363,-1080,80,1144
2219,-603,-2374,28504,277,849947,503,-354,1424
2219,-831,4558,12600,4642,-242988,-15924,-1270,1573
2219,-2009,-3938,-3389,1361,1464394,4689,164,1067
2219,-945,-4435,8529,4668,1377953,2332,-514,1608
2219,1485,3726,-3578,-5603,595083,-6903,544,719
2219,232,6181,4330,-1368,-224831,-16410,-313,983
2219,569,6037,3733,-29,-251569,-12991,-196,785
2219,-1716,-2336,-14146,375,1390912,8099,118,1219
2219,431,-1517,-8647,641,1266070,9806,1433,434
2268,-322,5456,2771,7653,-216325,-20962,-1895,1968
2268,-886,2807,8177,6086,-430041,-18358,-1850,2073
2268,289,877,9580,4052,-314887,-13533,-1686,2048
2268,-2185,-4874,-2699,-1851,1209431,23459,1179,1227
2268,239,-4000,5415,1153,1235440,18900,1366,641
2268,1065,6274,531,13965,1538989,6393,934,-254
2268,557,3862,7313,14115,1415436,4469,432,137
2268,1930,3768,9259,12910,1112897,579,-212,643
2268,-2387,-3899,9259,3634,-75732,-19694,-3083,3480
2268,-2884,-5337,9044,3833,-74459,-16596,-3446,3749
2317,745,1241,-4759,2514,547446,-528,-38,1235
2317,-832,-920,-176,5006,1157160,9066,614,949
2317,-1325,984,2937,8802,626556,-4254,-606,1701
2317,-810,-7550,1568,3411,1485228,5722,326,1244
2317,-940,-7553,-400,4889,1386828,4326,-5,1473
2317,-1468,-6329,5112,982,1002866,18807,1368,734
2317,-1692,-4723,6559,-5312,1047565,16471,1420,766
2317,-1322,-3620,-193,-8796,983735,13836,1537,785
2317,916,-354,-2622,-440,1298667,3739,-371,1684
2317,96,-2920,1625,-3248,1210789,3005,-649,1993
2364,3098,9754,-8075,8695,-801479,-18341,-569,1034
2364,1079,8662,-11567,5697,-611556,-12227,-60,879
2364,435,6443,-8171,4327,-486895,-9891,-38,910
2364,-2177,-8931,19771,-1271,1321655,8459,776,2010
2364,-1248,-6765,-4525,-1756,1118238,6220,1028,1471
2364,2128,-1067,15522,3142,1326226,6426,619,989
2364,2044,744,3549,797,1219348,4730,431,1091
2364,-2595,-5046,-7586,-7162,953861,13957,-97,2660
2364,-1486,-2758,-4877,-4351,1003370,10858,-40,2278
2364,457,-832,-1933,-1863,918291,7124,-9,1751
2412,2718,10534,-26749,-437,-106792,-17217,-1070,1542
2412,34,6654,-33468,-1913,373216,-3166,-822,1764
2412,366,5887,-34887,137,671028,39,-890,1990
2412,-305,2450,-3839,596,-285560,-11344,-1265,1632
2412,-716,1894,-1107,2000,-400057,-12738,-1412,1564
2412,-627,-5114,-8823,14251,1223558,3957,-998,2264
2412,-1790,-3690,-2663,9605,1112773,4005,-534,1801
2412,-2562,-6241,27788,-6112,1324124,4897,-721,1675
2412,259,-2330,3774,-3244,1142028,3655,87,651
2412,-193,-2068,1288,-2291,897475,1107,269,435
2461,1736,8576,4642,2829,17843,-14417,-1614,1624
2461,752,3781,7882,369,94836,-6461,-1470,1875
2461,31,152,8607,-1134,715612,4963,-855,1681
2461,-1082,-1651,-4520,-2205,1145479,4773,243,989
2461,-1155,-1509,-855,-505,1000265,2655,3,1003
2461,-1856,-578,4311,16230,-301048,-16442,-3134,3203
2461,-2103,441,2205,16073,-339384,-15183,-2965,3128
