timestamp,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
503,-4673,1440,2851,-8558,-1558,5312,840,283
552,-5297,5318,1565,-5068,414,-5999,-206,502
552,-3933,2253,320,-8304,393,4257,794,109
552,-5026,4762,2237,-4525,-1062,-5173,-296,332
552,-4682,4500,2230,-4139,-1065,-5351,-342,322
552,-2868,343,-189,-8271,-1040,9239,1394,-301
552,-3312,354,-12,-7531,-896,8335,1294,-221
552,-4466,931,334,-6236,-672,5562,959,-34
552,-3798,770,1992,-6049,735,5255,794,15
552,-3977,738,2721,-5297,1153,4097,500,402
552,-2737,2149,-1462,-4632,-4088,-176,1,42
601,-1870,1225,1033,-3881,-1073,938,188,68
601,-2019,-517,858,-5315,899,6516,963,-95
601,-2899,546,-19,-4671,2928,4030,848,-430
601,-3002,457,1603,-4164,3218,3118,859,-240
601,-882,4190,196,-784,-1251,-7150,-759,223
601,-2408,3800,484,-668,-1132,-6684,-830,438
601,-2394,3905,1025,149,-979,-8319,-1089,653
601,-1864,-862,-884,-4721,-1320,7362,1342,-468
601,-1826,-677,-635,-4075,-940,6111,1079,-345
601,-2397,-503,1886,-2890,1125,3414,516,-243
650,-18,4951,1165,2541,2346,-12813,-1216,516
650,-532,3957,1854,1781,2753,-10129,-1108,419
650,-1829,-2558,-1219,-5119,-816,11458,1709,-540
650,-1767,-2155,-975,-4448,-846,9550,1455,-340
650,-1787,-689,-1328,-3158,-2503,4637,892,-186
650,-1686,-958,-979,-2910,-1969,4276,843,-80
650,-1528,-893,-323,-2314,-681,2958,614,101
650,-803,2738,1466,864,-706,-7346,-858,330
650,-20,2409,1367,754,-974,-6921,-810,462
650,-1420,-1544,-1553,-3257,-1653,4904,855,-658
699,-1053,-177,1337,-1578,137,568,118,-76
699,-657,-1387,872,-2750,752,4864,735,-423
699,365,-643,-1859,-1789,-366,3039,661,-240
699,39,-422,-2484,-1673,-507,2631,639,-130
699,-1070,353,-2728,-875,-638,200,305,-78
699,611,-2409,-89,-3054,493,7157,1092,-617
699,644,-1850,25,-3128,518,5925,884,-482
699,435,-346,-9020,-1935,-3856,2696,564,-585
699,-763,21,-7957,-1600,-3611,1649,480,-609
699,-598,2075,4263,1686,203,-8287,-970,150
746,-827,2476,3551,1846,-937,-9498,-1187,303
746,687,2046,3413,1385,209,-7873,-1064,253
746,827,-809,78,-1961,1282,4771,852,-793
746,737,-622,99,-1692,1063,4129,814,-905
746,-292,-780,-941,-1211,-3421,2600,338,-339
746,-1663,-536,-808,-998,-3531,2102,285,-338
746,-1635,120,54,-205,-2268,-143,79,-232
746,655,-2564,-2699,-4596,-2195,10913,1542,-731
746,12,-1849,-2067,-3462,-2059,7833,1137,-438
746,218,-344,633,-864,3079,2379,528,-215
795,-2008,2095,9580,3107,2479,-10045,-874,463
795,-1364,73,8259,-198,1824,-1849,-64,-47
795,-605,2511,227,2481,580,-7943,-839,-145
795,300,5757,2470,6141,2580,-19301,-2198,686
795,-580,-1500,-1086,-2846,-192,6588,941,-661
795,-539,-1286,-1063,-2469,158,5941,791,-479
795,906,-790,-754,-1608,434,3931,518,-420
795,182,-894,-507,-1099,-263,2719,321,-172
795,-702,-715,-515,-994,-169,2733,326,-250
795,368,-1251,-529,-1946,-124,4844,839,-599
844,-1113,1317,1115,1333,-154,-5206,-440,-211
844,396,-1194,-242,-1641,-369,3708,590,-623
844,816,-303,-486,-1803,-2270,3078,836,-696
844,673,-64,-321,-1317,-1396,1823,628,-555
844,-1833,3102,2157,4085,-1031,-13188,-1381,1159
844,-1336,5378,3381,6723,-1194,-21356,-2474,1371
844,450,5083,3168,6050,-1614,-20116,-2544,1168
844,-1087,-1772,-915,-2369,-1609,7180,1271,-641
844,506,-1338,-1652,-2172,-3767,6209,1094,-485
844,-426,-1564,3124,-1831,4562,4696,823,-780
892,-518,56,4893,1410,4286,-3167,-200,146
892,-1537,2572,5652,4106,3903,-11705,-1322,629
892,931,-1965,-1943,-2940,-238,8567,1305,-901
892,970,-1669,-1398,-2463,-55,7344,1162,-942
892,343,-1107,-1554,-1907,-1571,4973,974,-690
892,-963,-934,-1336,-1448,-1326,3874,908,-564
892,185,-391,-861,-676,-1138,1615,593,-390
892,-842,1106,1035,1169,2027,-4922,-332,-199
892,-779,2041,1154,2300,-827,-8145,-685,2
892,-1209,-1235,-1945,-2872,-2034,5741,1367,-1103
941,-309,-484,-1073,-1644,-925,2148,562,-600
941,682,-1276,-1155,-2226,-769,4530,841,-689
941,-48,2461,-3627,2693,171,-6888,-169,-732
941,-338,3270,-2902,3103,-33,-10216,-576,-543
941,-732,-2523,-1345,-3051,-1200,7985,1333,-686
941,55,-2342,-1095,-2730,-910,6855,1180,-515
941,-777,-1734,-847,-1977,-574,5017,847,-336
941,1228,-396,-679,-1931,-1190,4064,1026,-468
941,147,-174,-669,-1832,-1036,3766,947,-270
941,-606,1216,1646,1904,448,-6209,-752,624
989,-171,1878,1310,2045,151,-6724,-237,260
989,-106,-191,102,-1030,-359,874,480,70
989,-462,-2091,-694,-1464,-722,3798,733,-130
989,758,-1499,-851,-1163,-1283,2823,571,-100
989,-428,-1134,6104,-603,3785,2710,634,-638
989,590,-410,7333,119,2938,443,364,-676
989,159,-1989,-1772,-2641,-1370,6992,1291,-789
989,-727,-1643,-1667,-2324,-525,6244,1142,-838
989,540,-1231,-1186,-1605,1360,4809,956,-701
989,-606,-682,469,-883,2648,2900,613,-792
1037,768,584,-1184,354,833,271,343,-667
1037,-853,4432,-657,4103,-339,-13370,-1360,-53
1037,368,2968,1102,3179,-1741,-11173,-1355,316
1037,243,4368,1956,4656,-1360,-15908,-1823,611
1037,-772,-1894,-769,-1997,2300,6155,1144,-986
1037,-609,-1539,-632,-1711,2836,5248,943,-674
1037,590,-922,-1712,-1535,-1780,3663,652,-1038
1037,727,-340,-1522,-1145,-1410,2653,594,-1010
1037,846,1377,-546,935,-1206,-3258,-81,-682
1037,328,-595,-1970,-2076,-3492,5088,918,-1122
1086,-126,303,422,675,239,-2770,-326,-231
1086,-354,-1832,-627,-1656,-53,4481,536,-589
1086,599,-1137,1635,-1224,2234,4279,653,-841
1086,214,-767,1560,-656,1982,2769,471,-668
1086,-851,3571,2348,5179,-1405,-15274,-2007,624
1086,698,3480,1710,4340,-2279,-14174,-1892,480
1086,-1033,-1302,-848,-2069,123,5469,584,-879
1086,-843,-1251,-783,-1784,199,4971,573,-859
1086,-721,-891,-603,-1333,266,3877,562,-923
1086,-675,-877,-886,-1024,-1059,3131,444,-453
1143,-455,3448,5333,4170,-1816,-12619,-1545,382
1143,463,-2185,-2215,-1958,-2004,5641,792,-310
1143,128,-2208,-1537,-1475,-1162,4495,592,-153
1143,10,-613,-1462,-1424,-382,3591,622,-126
1143,-1015,-586,-917,-1086,162,3175,584,-54
1143,-917,1548,2854,2142,-471,-5975,-808,448
1143,-799,3736,4402,5454,282,-14852,-1818,1003
1143,811,5049,5199,6883,499,-19898,-2501,1142
1143,485,-1462,-1070,-1832,-218,6048,893,-456
1143,-431,-1297,-795,-1357,-157,5062,719,-415
1192,-947,3547,2288,3680,-106,-11986,-1455,1268
1192,-458,2364,1712,2215,-440,-8070,-1142,1237
1192,1024,1965,1442,1954,-425,-6623,-878,1116
1192,-637,-2305,-1263,-2878,-82,9164,1162,-854
1192,-918,-1893,-1201,-2558,-494,7835,992,-705
1192,965,-2018,-908,-2021,-685,6081,882,-499
1192,-532,-1534,-995,-1996,-482,5731,860,-478
1192,-209,-944,-748,-1358,211,4063,597,-217
1192,-674,1032,126,1571,-1574,-5239,-869,359
1192,797,2293,855,2930,-1515,-9446,-1306,576
1288,-558,-1794,6699,-2063,1007,4658,466,256
1288,561,-1785,5679,-2375,1160,5456,694,-35
1288,-577,-289,3200,-208,3713,1038,556,-176
1288,746,-954,-2037,-1383,1212,3755,824,-246
1288,1079,-679,-1686,-1083,1290,2676,733,-101
1288,-797,-579,-1600,-1211,-275,2495,525,-56
1288,-869,-317,-1638,-884,33,1707,373,101
1288,1115,-1210,-899,-1203,60,4219,900,-382
1288,-90,-750,-605,-852,1816,2731,742,-260
1288,1016,-157,-258,-203,2470,403,381,-66
1337,-757,2973,3774,4506,916,-14063,-1395,804
1337,-937,2281,3641,3572,1555,-11793,-1357,748
1337,-534,1259,2705,2296,878,-8272,-922,655
1337,-605,-2033,-1136,-2303,-1030,5001,604,30
1337,-597,-3413,-2645,-3924,-1035,10852,1451,-180
1337,-143,-348,-7106,-1355,-106,3959,1016,-760
1337,1078,-209,-4246,-981,94,2917,928,-599
1337,1337,-704,-1722,-750,-627,2315,481,-806
1337,1086,-560,-1467,-551,-553,1578,410,-421
1337,-594,1562,-189,2103,-482,-5934,-389,-9
1386,1546,96,-570,277,-217,-1396,33,-794
1386,1416,-1585,-896,-1332,2191,3857,586,-996
1386,1218,589,374,1743,2961,-4053,-330,-662
1386,-714,-1153,-604,-1600,302,3568,815,-666
1386,-457,-1206,-278,-1293,431,3026,783,-730
1386,1053,3957,-16,3443,-2928,-12228,-1520,-16
1386,711,-625,-1597,-1967,-2480,3513,260,-750
1386,-886,-2350,-1885,-3367,-1699,8926,1091,-877
1386,-1003,-1148,5867,-1477,1542,3427,775,-736
1386,-398,-801,6902,-1059,1448,2319,595,-713
1481,687,1235,-7991,136,-779,-559,288,-627
1481,-523,994,-6894,-541,-1138,807,569,-731
1481,979,2633,1464,3409,1363,-10198,-863,275
1481,789,3084,1800,3533,1107,-11734,-1242,442
1481,383,2343,1541,2604,802,-9241,-977,441
1481,105,-621,-4124,-2076,-3739,4037,835,-152
1481,-855,-690,-3730,-1804,-2729,3423,655,-35
1481,-126,-792,416,-1508,3374,3125,932,-350
1481,-648,-240,624,-1290,2780,2283,810,-454
1481,499,1444,4127,2233,1486,-7032,-856,183
1530,936,1864,3111,2562,1272,-7080,-553,-128
1530,-722,-1475,-460,-1918,730,5017,737,-608
1530,-1096,-331,-3682,-621,590,2915,346,-182
1530,-883,-342,-7167,-635,-460,2628,481,-59
1530,-413,42,-6649,-216,283,1158,603,-96
1530,302,2710,4491,3572,2611,-10788,-1277,390
1530,-1065,2167,2889,2637,867,-8402,-1025,117
1530,726,-2207,21,-1850,859,5966,1052,-868
1530,-406,-1661,527,-1117,1685,4151,801,-716
1530,-775,-700,975,-1497,156,4018,748,-729
1579,-45,4515,3188,4367,79,-13146,-1303,17
1579,-165,3128,2790,3087,7,-9993,-1099,23
1579,-69,1530,2382,1968,-226,-6627,-692,-23
1579,953,-4414,553,-4716,-953,13142,1643,-834
1579,461,-3828,377,-3730,-1167,10539,1375,-679
1579,676,-1539,-887,-1532,-436,4385,673,-928
1579,-583,-1089,-523,-1030,-365,3053,537,-892
1579,-232,2252,1464,2742,-714,-9353,-1102,-656
1579,-53,1762,1135,2073,-661,-7616,-727,-776
1579,-227,-1169,-836,-1791,-1310,4748,852,-835
1628,-201,-766,569,-503,96,887,305,-1442
1628,-1259,-1742,-106,-1632,-462,4469,872,-1529
1628,-3,1203,1139,1805,-896,-5482,-131,-806
1628,-870,-888,277,-1550,-824,3848,962,-1547
1628,595,-627,255,-1328,-781,3202,900,-1393
1628,761,-3367,1598,-3151,114,8593,1175,-1409
1628,710,-2607,1982,-2237,454,6369,957,-1316
1628,609,-675,589,-927,-749,3091,604,-1433
1628,-380,-595,398,-718,-1397,2584,506,-1289
1628,753,307,261,68,-1924,196,283,-1233
1675,439,3236,1892,2747,-1953,-10432,-969,-870
1675,1657,2534,1500,2057,-922,-7746,-745,-872
1675,576,-1408,-438,-960,-23,3314,391,-1004
1675,633,-1299,-158,-738,337,2770,322,-808
1675,230,-642,600,78,562,331,26,-710
1675,-1224,83,-1590,-1389,-1095,3084,580,-464
1675,-829,-106,-1421,-859,-759,2267,277,-493
1675,-849,2550,1955,2799,-1745,-10333,-1498,-109
1675,389,-1713,-545,-2239,-1960,4946,331,-858
1675,433,-1332,417,-1067,1568,3509,844,-1373
1771,79,-831,-1159,-1489,-847,3377,720,-1164
1771,-995,-675,-1057,-1130,-712,2962,642,-1118
1771,633,-453,-1895,-1153,-1446,2184,445,-1160
1771,-1002,-148,-1310,-795,-737,1655,481,-1070
1771,1059,2464,-735,3104,495,-9028,-1080,178
1771,1034,2459,-496,3202,684,-9048,-1042,245
1771,-1739,-382,938,-1169,1570,3748,929,-727
1771,-1713,-286,368,-1208,-458,3208,750,-753
1771,-1052,-1019,552,-980,172,2580,624,-761
1771,576,-899,437,-1032,176,2588,576,-828
1820,-1124,2937,2485,4054,-385,-12012,-1038,93
1820,-1318,-3243,-754,-3392,922,9233,1360,-677
1820,-1282,-2509,-494,-2681,1205,7393,1162,-760
1820,-748,-1374,80,-1424,1376,4188,854,-742
1820,-611,-498,-89,-905,1233,2668,713,-984
1820,894,-334,388,-412,1351,1554,571,-897
1820,700,2698,1552,2099,-1144,-8961,-492,-94
1820,1947,2056,1526,1991,-840,-8045,-487,48
1820,1065,-1089,-18,-1137,-1275,2808,574,-572
1820,628,-775,-220,-948,-1388,2045,446,-495
1869,963,2024,25,1256,-1326,-6333,-330,-333
1869,-662,-889,-291,-1549,-409,2939,807,-669
1869,1018,-283,5234,-1338,268,2802,970,-489
1869,-563,-234,3099,-738,233,2232,796,-419
1869,745,-2159,-3583,-3423,-4087,7405,1502,-808
1869,667,-1591,-3316,-2423,-4553,5494,1197,-834
1869,-888,-437,-1404,-787,442,2186,658,-928
1869,-390,-224,-1456,-1048,187,2034,635,-864
1869,1150,319,-1175,-661,-238,375,487,-850
1869,-923,2054,1381,2569,-1698,-9061,-876,17
1917,-635,725,642,433,-2102,-3448,-329,-194
1917,768,-512,-243,-545,690,1892,522,-1020
1917,-862,-255,-559,-486,542,1726,495,-869
1917,-642,189,-762,-207,121,973,412,-812
1917,-776,-939,-500,-642,-2167,1396,417,-408
1917,477,-580,-57,-109,-912,158,209,-355
1917,-966,-2797,-1003,-3300,-169,8695,1419,-923
1917,-728,-2122,-151,-2373,1292,6770,1265,-1031
1917,888,123,-1216,-972,-1228,2022,779,-958
1917,-538,-49,-1068,-786,-900,1747,507,-772
1966,-71,126,3232,311,2697,-1738,-263,-843
1966,-713,-356,3660,-428,2231,1066,181,-1042
1966,-594,5102,4736,6277,-636,-20509,-2023,469
1966,711,3636,4150,4374,-447,-15750,-1639,450
1966,144,-1785,584,-1729,-1290,4248,866,-818
1966,-738,-1489,224,-1623,-1711,3595,822,-986
1966,691,-669,-477,-1246,1471,2704,915,-964
1966,799,-122,-733,-878,1292,1738,745,-805
1966,-374,576,-631,-205,1526,-260,473,-689
1966,605,-489,-1424,-2084,-1695,3526,666,-660
2014,576,2745,773,2923,-637,-9560,-705,-273
2014,-459,-888,-578,-1061,-464,2473,760,-957
2014,429,-941,4,-771,-6,2166,672,-858
2014,-528,-398,251,-1,155,79,375,-695
2014,1724,2508,-645,1742,-2305,-7685,-350,-448
2014,221,5490,2004,5809,-1939,-19362,-1762,273
2014,292,-999,-6452,-1641,-3679,4178,677,-227
2014,378,-710,-4373,-1203,-2818,3124,589,-287
2014,614,-1925,-169,-1395,-780,3282,644,-540
2014,-145,-1367,-168,-1434,-230,3050,681,-595
2062,-383,-453,871,-559,1623,797,509,-687
2062,-1844,-3184,-60,-2724,254,8084,1295,-864
2062,-585,-2806,-272,-2255,-802,6747,1095,-735
2062,-1366,-1997,-223,-1326,-1991,3740,748,-634
2062,167,-1024,1428,-108,3500,2165,226,-340
2062,-1388,-717,1047,236,2114,930,90,-292
2062,1338,1946,1884,1592,-125,-6619,-659,-36
2062,266,1829,1671,1304,-103,-5716,-588,-113
2062,-1166,-1654,1191,-702,2690,2366,534,30
2062,-772,-1304,1110,-484,2518,1703,383,-4
2111,496,1056,705,1122,-1519,-4734,-445,244
2111,1260,1288,-3099,320,-1560,-2299,291,-756
2111,-218,3703,-702,3674,-924,-12311,-906,-428
2111,-424,3050,519,3310,-420,-11746,-1046,-309
2111,505,-1673,-2371,-2711,-390,7008,1433,-593
2111,-699,-1143,-2045,-2244,-434,5472,1154,-399
2111,-577,-1181,-1012,-1344,-68,2937,691,-621
2111,-35,-895,-822,-1107,-706,2431,599,-596
2111,1854,1680,2946,1055,-131,-5019,68,-771
2111,1817,2197,4207,2180,326,-7908,-278,-624
2160,976,1713,3561,2022,200,-5908,393,-692
2160,-1530,-1929,-861,-1309,2262,4255,1182,-157
2160,-1061,-1424,-834,-1378,1917,4085,1183,-289
2160,-851,-926,-720,-1167,1170,3129,1105,-271
2160,-1046,3097,2327,3635,-552,-11721,-971,869
2160,-704,2383,1878,2727,-775,-9308,-900,785
2160,1244,-1868,-2539,-3173,-2495,7968,1563,-268
2160,1132,-1639,-3007,-2971,-2148,7047,1476,-262
2160,427,-1132,-2273,-1415,-263,4214,1078,86
2160,-951,-1074,-1372,-1211,-137,3794,998,60
2209,-1296,3004,1728,4133,15,-12356,-1160,1047
2209,-1452,1810,1326,2665,21,-8165,-749,907
2209,-887,-4263,-1024,-4754,-555,14107,1822,129
2209,-396,-3009,-706,-3294,-347,10422,1520,-19
2209,-348,-1572,511,-1204,-126,4187,644,170
2209,1089,-1188,1101,-926,93,3423,524,362
2209,1101,3154,2113,3736,-375,-11452,-1069,745
2209,1132,2390,1814,2786,-519,-8778,-818,490
2209,863,-1523,-313,-1573,-510,5111,1190,-276
2209,1088,-1397,-229,-1403,-438,4663,1174,-260
2258,644,-1686,303,-1441,-591,4298,757,-25
2258,140,-1203,564,-624,-452,2445,662,127
2258,576,-822,529,-798,-945,2820,819,-198
2258,-833,-709,403,-589,-1515,2096,758,-211
2258,-503,-1745,-674,-1390,2152,5928,1189,-188
2258,486,-927,-4508,-818,1199,3892,937,-40
2258,738,-407,373,-690,-600,1633,282,369
2258,293,-422,259,-500,-774,1210,204,374
2258,-831,125,885,109,-803,-599,116,328
2258,556,2811,1575,3217,-927,-9505,-988,1024
2306,332,1646,3563,1889,-2075,-7571,-853,786
2306,857,-631,596,-1135,-8,3755,620,106
2306,-417,-415,502,-923,108,3315,559,85
2306,-438,247,541,-78,-71,733,205,183
2306,535,-835,132,-279,-871,1684,304,118
2306,547,-556,47,-164,-895,1245,398,-60
2306,229,-2538,-835,-2760,-2072,8234,1311,-201
2306,100,-2108,-605,-2061,-1832,6535,1175,-231
2306,-395,-808,2686,-508,183,1460,701,-386
2306,410,-638,3441,-323,326,1093,622,-252
2355,-1247,2306,5264,3620,-1540,-11315,-861,303
2355,243,154,812,487,-2321,-2812,-27,-13
2355,-189,102,-204,2065,-3493,-5684,-523,432
2355,-1548,1416,1026,3768,-2944,-11088,-1101,827
2355,-1392,-1751,-140,-2089,-264,6598,1451,-785
2355,-1588,-1564,282,-1425,-57,4847,1048,-396
2355,1105,-594,1211,-794,-2055,2974,551,-247
2355,1214,-494,1460,-807,-1532,2651,594,-369
2355,613,41,1645,-213,-1129,743,448,-219
2355,-248,-354,-3903,-1651,-1960,4735,1012,-409
2404,-896,2351,-5412,1946,-882,-5585,-397,53
2404,282,-391,-5912,-1152,-984,3349,690,-265
2404,1289,108,-1449,-1062,-1133,2423,648,-710
2404,155,57,-1366,-1015,-1366,2053,687,-789
2404,1794,4182,2179,4938,2003,-15950,-1567,-210
2404,1146,5849,4320,7658,3211,-22669,-2499,585
2404,1016,-1230,-1476,-2283,-288,5730,907,-545
2404,540,-1139,-1307,-1630,-503,4339,638,-525
2404,-360,-259,-1073,-344,-485,1526,199,-532
2404,426,-1193,3757,-977,180,3299,532,-768
2452,1146,2001,-4400,1543,-611,-4092,-352,-378
2452,-47,4159,-527,4261,-799,-12559,-1476,76
2452,80,-3311,3307,-3038,-1321,7544,921,-465
2452,-881,-2640,3063,-2486,-668,6097,862,-590
2452,836,-775,-3121,-2620,-4817,4679,872,-697
2452,680,-761,-2664,-2470,-4281,4217,812,-569
2452,-7,1551,5593,1718,764,-5605,-313,-815
2452,1075,1240,7488,1826,841,-5535,-367,-674
2452,880,2078,9082,3331,816,-10114,-1096,-56
2452,-93,-111,-5239,-2305,-4747,5097,1106,-681
2501,-1160,-1673,2898,-778,-2678,1397,170,-335
2501,-755,-2579,3331,-355,-530,2992,317,-387
2501,45,2697,954,2512,-510,-7496,-768,276
2501,-117,3488,1466,3407,-1249,-10786,-1265,366
2501,1408,-1420,-2794,-2132,-3562,7213,746,-569
2501,1393,-444,-10360,-2094,-5104,6338,712,-741
2501,799,-344,-2306,-1894,-2563,4629,890,-418
2501,611,-492,-1430,-1620,-1812,3976,863,-379
2501,569,-104,-627,-798,-1344,1532,603,-120
2501,-1311,373,1023,1530,-5217,-6457,-1070,962
2550,667,997,3748,2829,-228,-5345,-205,-98
2550,-574,-65,3152,1124,655,-1645,-8,-219
2550,-825,-2020,1942,-1174,916,4806,860,-698
2550,-473,-2349,2208,-707,1080,3469,688,-473
2550,1189,2452,4280,3924,-3854,-9738,-1186,277
2550,597,2117,3795,3097,-2655,-9183,-1193,268
2550,-252,-683,-3498,-2592,-600,7617,1257,-710
2550,790,-781,-2603,-2145,-1048,6348,1024,-491
2550,972,-32,-2441,-1218,-3878,3478,577,-281
2550,-505,-916,-369,-2137,-3514,4499,726,-496
2599,1565,4503,6192,4303,2838,-12085,-1073,-26
2599,327,3150,7229,3187,3218,-9364,-863,-113
2599,-72,-2563,-8821,-4895,-2763,13421,1705,-426
2599,125,-2582,-5789,-5033,-3099,13100,1764,-409
2599,-433,-1829,10335,-1487,1597,4637,872,-1013
2599,-439,-1361,4797,-1048,1104,3513,665,-957
2599,1746,3776,-160,3608,-1711,-11000,-994,-734
2599,1094,2917,-2582,2490,-2848,-8500,-717,-945
2599,-613,2384,-2900,2278,-2765,-7668,-605,-872
2599,-910,-1140,-5246,-2529,-2027,5648,878,-1139
2648,273,109,-1097,-952,-462,406,-344,-314
2648,119,-771,-6564,-2175,-1108,4632,207,-341
2648,678,-1019,1794,-1720,359,4055,1007,-1260
2648,1811,-760,1917,-1106,65,2309,678,-775
2648,300,-3517,4566,-3852,3657,10902,1414,-328
