timestamp,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
647,-833,-286,-288,-2958,-3361,3770,24,-236
647,358,-389,1043,-2276,-2120,3371,27,-237
696,-1282,-1759,1450,-835,7369,1454,-338,-361
696,-253,-1949,-621,-3234,6047,4472,128,-582
696,452,-508,-1276,-1860,2168,1828,-278,-416
696,274,-542,290,-540,2408,1022,-247,-370
696,180,2103,-1442,1971,-2010,-8390,-1758,239
696,-1385,-2684,-4909,-3780,936,10138,319,-579
696,-690,-1478,349,34,2669,2424,-209,-475
696,-164,-1065,540,350,3031,1483,-261,-440
696,-938,-571,125,-178,-2160,1076,-428,-595
696,647,419,621,1412,-2217,-2644,-714,-512
753,491,2965,2597,5530,-601,-14235,-2372,557
753,-155,-590,-1035,-21,1106,3971,-139,-694
753,-333,-1229,-528,447,1377,3289,-168,-680
753,-300,-1333,-709,412,2038,1599,-693,-463
753,-1198,-1488,-665,446,1926,1264,-664,-420
753,-9,-911,-371,947,1685,-112,-755,-323
753,-1122,4240,2417,6236,-445,-17988,-2672,450
753,-959,1013,358,1020,1137,-5107,-1448,-50
753,1321,-807,-1352,-3376,-6639,2970,-55,-743
753,1276,-643,-1201,-5185,-3596,2707,13,-696
802,848,4197,5014,6886,4716,-14700,-1856,142
802,-590,3471,2739,6175,4874,-13469,-1950,264
802,-593,2236,585,4739,2508,-9785,-1595,232
802,-553,-2138,-768,-853,3253,6845,478,-794
802,-767,-1626,-89,-469,2635,5549,347,-717
802,733,-463,-1254,-955,3564,3025,-262,-404
802,208,-821,-1015,-275,2779,2667,-293,-332
802,-1306,-1072,-610,559,1474,766,-438,-218
802,-901,-2176,-2992,-1850,1771,8418,523,-513
802,-786,-2076,-1846,-642,2632,6304,318,-350
851,-776,49,581,3269,1942,-4797,-1160,421
851,336,-2265,-507,748,2854,2640,-285,139
851,471,-575,339,3083,1575,-3318,-697,268
851,1284,1682,1216,2623,-1929,-9328,-1423,301
851,868,1552,1386,572,-1373,-9394,-1387,349
851,712,-1815,1120,1420,427,5284,188,-285
851,868,-1740,3799,1298,1692,4622,272,-228
851,466,-1259,6391,1547,1765,2083,54,-119
851,-1098,263,-293,995,3862,1713,-80,-27
851,316,373,-241,1490,3149,182,-279,75
899,-843,1189,440,3042,-4762,-6742,-851,156
899,509,1305,-223,2250,-3300,-6083,-772,45
899,-592,-724,-1927,-636,-1044,2052,37,-250
899,1045,-2286,4902,1764,4045,2309,145,-280
899,513,-2007,2796,2070,5500,1594,-150,-126
899,-111,2991,1264,5414,969,-10547,-1162,155
899,915,3481,1556,5739,975,-12887,-1589,226
899,-290,2972,737,4833,1374,-10745,-1455,328
899,445,-2527,-1009,-1814,2083,6898,698,-408
899,-728,-2106,-1691,-1766,1630,6142,649,-474
947,-939,1869,-643,6618,1803,-7777,-1002,109
947,-1067,3176,1109,8307,525,-14750,-1852,548
947,5,2816,1287,6954,94,-13389,-1846,721
947,-369,-3873,-2478,-3848,3099,12647,1167,-739
947,907,-3181,-1873,-2803,2995,10009,979,-724
947,-80,-2053,-914,518,3645,3924,237,-853
947,927,-2007,-297,472,3308,3645,233,-927
947,-486,-391,-1231,-1401,-412,-34,-77,-190
947,-276,2113,497,2982,-2039,-11455,-1352,276
947,772,2088,875,3810,-2283,-13127,-1761,517
996,648,-979,-10415,-982,1608,4899,259,-551
996,-409,-1039,-11029,-490,1527,5065,298,-454
996,892,2292,-6718,4333,-843,-8247,-1027,106
996,-12,-434,-683,-259,-3229,3692,194,-252
996,853,-714,-634,-179,-2590,3126,129,-191
996,-645,-5142,1885,-3245,714,12822,856,-544
996,-1027,-4654,1275,-1694,1259,10938,914,-452
996,-926,-3987,563,-253,1552,7435,640,-207
996,-208,-1202,872,807,5494,2366,120,-93
996,-123,-643,1148,1514,4426,298,-104,-30
1044,-761,1709,1750,4634,-322,-11055,-1741,735
1044,781,1451,1757,4453,344,-9992,-1654,633
1044,1037,996,1598,3744,942,-7945,-1425,556
1044,793,-1310,-1394,-253,454,4836,481,-428
1044,978,-1325,-633,-102,358,4360,418,-467
1044,-586,-1846,5940,505,1355,1728,-70,-429
1044,-92,-1184,5126,843,1289,1153,-166,-302
1044,0,-3463,-2082,-2705,-813,8569,513,-314
1044,931,-3077,-1243,-1724,-573,6458,308,-243
1044,852,-2167,-344,-123,-2,2936,-60,43
1093,-250,248,378,2072,2991,-2529,-712,-274
1093,-462,-1116,-475,433,3177,2751,-13,-427
1093,-302,1141,505,3493,634,-6144,-761,0
1093,451,1450,3884,247,282,-8523,-1192,374
1093,-795,1154,3403,1526,1285,-7814,-1227,472
1093,-513,-720,-249,183,3860,4180,261,-417
1093,-80,-406,-289,584,4629,3021,75,-319
1093,838,-1105,753,3261,2724,648,-276,-22
1093,-225,-741,760,1766,1512,914,-211,-144
1093,-94,59,591,1244,-43,-958,-426,-149
1141,1372,2366,-498,4427,160,-9928,-1368,378
1141,1403,1259,-1459,2323,1160,-5284,-1043,257
1141,593,-748,-2529,271,2548,1389,-349,121
1141,-669,288,-2538,592,481,2116,-320,-230
1141,-314,-661,-2590,754,377,1548,-364,-154
1141,1341,2075,-107,2462,-2561,-9305,-1762,837
1141,909,1851,384,2853,-2195,-9164,-1782,870
1141,223,-2171,701,1748,2699,4254,48,-35
1141,1277,-1728,276,2089,2732,3577,-90,83
1141,1301,-708,163,2895,2440,1046,-273,140
1189,1515,2578,1642,3364,-2531,-10640,-1399,574
1189,1168,3684,2292,4866,-1895,-15172,-2028,822
1189,-137,2979,2717,5035,1166,-13558,-1973,953
1189,-953,-2871,-3815,-2392,944,9422,627,-20
1189,-588,-2211,-1755,-1474,821,6706,352,56
1189,-774,-2352,2561,-3879,-36,3851,98,157
1189,-569,-1899,3762,-2362,-349,3449,51,210
1189,-169,2437,-5351,4497,-2918,-9364,-1758,847
1189,1281,2428,-4376,4634,-2712,-9690,-1714,912
1189,564,-1814,-2935,-717,-2641,4740,45,-70
1238,-664,-2312,1744,-366,2516,3735,-105,-521
1238,-525,-1714,2199,767,2945,1664,-252,-355
1238,-429,-1305,1421,62,1273,2260,-160,228
1238,-240,-1038,1399,225,1015,1839,-217,235
1238,-340,-2881,-2820,-3742,-3170,9083,427,294
1238,1240,-2121,-4507,-4852,-2960,7542,405,69
1238,1536,-1386,-6036,-4338,-1685,5659,411,-15
1238,-470,-1320,1062,299,-1223,1451,-57,-202
1238,538,-1634,1303,354,-1988,1288,-23,-102
1238,-233,1537,13536,4188,1995,-10725,-1511,550
1286,-827,1731,-3466,2496,-3983,-7539,-1395,517
1286,-476,-502,-8390,-339,-1319,2774,0,-11
1286,1256,-1897,3731,628,1839,1667,-104,-180
1286,988,-1823,3888,936,2007,851,-259,-84
1286,-151,-804,94,1144,593,250,-322,-109
1286,1087,-680,-44,1244,1047,241,-192,-205
1286,15,-305,-128,1358,432,-797,-165,-145
1286,134,-1743,445,-2007,3379,5749,423,-580
1286,1596,-960,1108,-801,2786,2692,106,-475
1286,-43,-1562,3205,22,192,631,-121,-738
1335,2559,3324,1258,4541,-2398,-12328,-1317,-180
1335,2483,1031,-686,1018,-976,-2731,-421,-599
1335,-813,3619,5659,8325,-171,-22389,-2761,520
1335,-213,1544,7763,5368,2634,-13974,-2004,131
1335,-489,-1752,796,-393,2065,4514,128,-875
1335,-647,-1484,519,-293,1680,3882,13,-772
1335,-199,-998,276,354,1308,2113,-129,-792
1335,-523,-2435,6068,792,6861,1481,-333,-529
1335,727,-1733,2558,-728,7683,1303,-365,-531
1335,948,-1660,-398,-326,2864,4825,218,-691
1384,-905,245,3021,4120,-2015,-6126,-1297,-71
1384,-759,-2166,1456,1045,3,2887,-346,-331
1384,648,-1602,-475,-281,1087,3201,28,-813
1384,-508,-1600,-546,-303,673,3154,168,-853
1384,425,5663,3206,3535,-3491,-21507,-2697,710
1384,1613,3086,1236,940,-2022,-11005,-1669,323
1384,1631,4688,2239,5103,-2760,-17632,-2150,620
1384,-45,-2190,3493,-1019,5348,6225,726,-929
1384,1488,-1890,2437,-895,4560,5528,667,-878
1384,949,-2187,3496,-254,635,3473,108,-566
1432,218,2696,3142,6831,779,-13921,-1745,136
1432,1703,2087,-234,4964,473,-10072,-1446,47
1432,-386,-2702,2103,-1073,2044,7102,339,-108
1432,146,-2229,1885,-644,1773,5915,184,213
1432,1168,-1874,-1919,-112,1594,4711,232,-1027
1432,762,-1434,-3086,-211,-142,4395,210,-964
1432,-274,-594,-3494,200,-1610,2926,113,-940
1432,569,-56,-1201,4475,124,-6237,-1221,227
1432,623,-2261,-3680,406,-937,5297,90,-320
1432,1387,-577,-1805,-667,2070,3890,199,-853
1481,1024,-722,-626,706,3105,1149,-423,-455
1481,1265,-1217,-1132,1280,3584,3323,-111,-475
1481,-520,1162,4876,4107,-1759,-11260,-1639,394
1481,-524,813,5889,3111,-1908,-8822,-1398,265
1481,1054,-1446,-1726,-821,3964,5875,334,-327
1481,-495,-1204,-2655,-624,3238,5077,332,-261
1481,-411,-862,-2999,-180,2743,3916,164,-272
1481,1217,-1463,-2477,-276,416,3711,388,-381
1481,229,-561,-2333,107,-20,2485,215,-356
1481,-666,-2554,1104,-1315,2157,5636,253,-86
1530,913,1179,1942,4231,-255,-8570,-830,217
1530,-94,147,-569,2097,513,-3967,-523,70
1530,1317,-1273,-283,13,469,3208,268,-588
1530,940,-1090,-140,358,-798,2397,228,-572
1530,-453,-247,50,1272,-2282,-147,5,-406
1530,-657,1060,5332,3587,-957,-9109,-1142,232
1530,-465,1044,7560,3480,-1014,-8445,-1110,627
1530,1328,-1959,-1134,-545,1855,4647,576,-787
1530,932,-1225,-1042,168,627,2704,293,-603
1530,1822,-1103,712,-288,326,3655,371,-647
1579,-443,3474,2094,5592,-2155,-14832,-1750,421
1579,-491,2389,1166,4315,-1277,-11759,-1585,484
1579,-112,-3426,-1388,-2774,2248,9625,848,-489
1579,798,-2845,-421,-1991,2631,7295,634,-336
1579,-349,-2121,837,-820,4031,4535,372,-238
1579,-180,-945,-1779,-618,-87,3307,54,-164
1579,1035,-1145,-1251,27,-537,1876,-125,10
1579,927,2209,1097,-260,-1709,-8333,-1130,311
1579,1928,2046,851,659,-979,-7747,-1015,306
1579,672,-1025,-2900,-1333,270,3841,541,-195
1628,-517,-563,-1596,734,1018,-594,-320,469
1628,741,-1169,-4956,-887,839,3936,286,211
1628,553,-1704,2136,-261,1645,2619,354,57
1628,-936,-1241,1749,-172,1062,1731,316,59
1628,-1192,-834,2283,955,923,-754,-45,252
1628,1294,-1427,-4592,-770,2904,5440,640,151
1628,1058,-879,-3548,-440,2423,3955,520,282
1628,-543,-899,1622,447,1779,1965,212,74
1628,-540,-800,1409,562,1481,1457,89,118
1628,1084,2009,835,3658,-492,-9733,-1330,690
1676,-155,5157,7097,7519,-2762,-21711,-2691,1320
1676,-92,2130,2827,3053,-1255,-9862,-1585,821
1676,98,-1681,-889,-1241,1358,3726,87,35
1676,-920,-1088,-1163,-2865,314,3691,45,-7
1676,230,-258,-1026,-2059,-479,1547,28,52
1676,1045,-1337,-428,1043,2855,2676,-83,869
1676,882,-1233,182,1410,2741,1744,-153,594
1676,700,-3545,-4431,-1942,2508,9292,574,-552
1676,-452,-3191,-2196,-1449,430,7607,571,-657
1676,481,-2140,-1252,594,347,2286,-12,-119
1724,-1017,1894,6272,4856,3559,-11107,-1516,507
1724,-1085,467,5314,2651,3929,-6417,-1045,347
1724,1184,107,1244,1902,1239,-3771,-624,110
1724,-102,2836,2234,5461,-893,-13754,-1645,587
1724,-580,-1348,-9731,-389,2677,4557,142,-165
1724,778,-938,-8758,-367,-158,4151,112,-194
1724,1265,-288,-7496,-442,-4231,3540,144,-297
1724,-669,-1773,1835,757,152,2433,15,-144
1724,-292,-1394,1924,1059,2214,4343,480,-385
1724,-336,-1426,2278,1448,2245,3557,370,-373
1773,433,1879,2736,-250,-544,-4840,-623,0
1773,1776,552,1659,-189,365,1185,144,-345
1773,-342,-1287,-628,-758,3109,2758,324,-468
1773,946,-1289,275,663,4112,1164,41,-141
1773,1583,1969,947,3744,-1272,-8006,-749,-27
1773,1665,4864,3115,8263,-2239,-19675,-1839,503
1773,1012,-2068,324,146,1041,3563,579,-429
1773,-373,-1956,652,104,441,3100,527,-396
1773,-785,-1724,1621,777,123,601,194,-260
1773,-95,-945,-893,-141,-1402,2730,442,-571
1822,1325,2997,2254,5377,-1475,-14032,-1296,313
1822,1070,2953,2204,4661,-1133,-13360,-1460,358
1822,-923,-3479,-1233,-1464,2555,7083,839,-771
1822,335,-3300,-484,-1189,2892,6223,756,-715
1822,672,-2450,2078,-2641,891,3157,229,-641
1822,473,-2067,2714,-1210,1697,1518,-38,-491
1822,1573,2868,2004,2050,1210,-5729,-564,-515
1822,-137,694,1058,-535,1880,1215,109,-722
1822,-266,-1230,7,-2040,1523,6221,635,-738
1822,-385,-2423,316,-842,777,2266,76,-550
1871,691,-534,4162,2606,901,-4236,-667,-181
1871,56,-2557,2716,353,2294,3556,141,-418
1871,1484,2793,499,7123,-27,-13487,-1614,-61
1871,1133,2090,526,5668,388,-9872,-1373,-19
1871,-204,-2731,1739,-628,1752,6384,487,-797
1871,1101,-2343,2296,-98,1939,4802,352,-567
1871,1179,-1408,1351,28,1353,2618,-71,-35
1871,1023,-1152,-1157,302,1432,2259,-147,11
1871,387,-605,-3808,731,1124,862,-248,39
1871,-746,-1073,-1912,962,1902,3417,-25,-224
1919,-1086,795,331,491,-2326,-5475,-778,138
1919,-769,1116,349,-907,-4277,-5778,-920,117
1919,354,-1377,-447,686,4729,3370,110,-280
1919,689,-1535,513,590,4637,2701,153,-280
1919,613,2034,-279,2836,-2732,-8659,-823,298
1919,-482,3310,283,3942,-2752,-13072,-1437,578
1919,-91,-1710,-2069,-807,2222,6450,813,-586
1919,-155,-1568,-2492,-353,2042,5502,669,-458
1919,104,-806,-2527,571,1544,2594,358,-288
1919,496,-1011,-1036,-1643,-760,3064,288,-240
1968,-671,1999,3052,5049,-720,-12368,-1391,593
1968,930,936,2764,4610,1527,-8127,-1010,434
1968,-725,-4517,5213,-5233,2066,10711,940,1
1968,-985,-4813,4602,-3911,2164,11637,1179,-143
1968,1281,-857,-1026,-1529,-4348,3588,440,40
1968,1436,-526,-505,-991,-4183,2228,340,86
1968,173,3196,2364,4411,-1495,-11465,-1196,500
1968,1084,2931,1659,3989,-1453,-11636,-1429,720
1968,-139,2439,1016,3831,-902,-11282,-1446,786
1968,-868,-2737,-1014,-2028,-1496,6077,684,52
2017,-437,1942,1039,4805,256,-7713,-814,1729
2017,1361,-923,-4809,-955,4438,6210,601,620
2017,-218,-1526,-1407,-546,545,3687,407,-243
2017,888,-1085,-1300,-38,457,2728,243,-152
2017,-607,-3921,2249,-670,4900,11012,1091,-700
2017,-99,-3139,2213,394,5454,8605,911,-631
2017,514,-671,-1629,-652,-735,2380,356,-514
2017,2109,-64,-4710,66,227,1950,361,-539
2017,2131,876,-6287,1141,629,-481,99,-550
2017,-835,2495,-1140,4224,-1743,-11992,-1508,434
2065,666,983,1736,4283,-1836,-9257,-1192,435
2065,633,992,2391,3686,-3227,-8685,-1130,397
2065,-585,-1418,-2361,-1184,1812,3843,417,-883
2065,626,-767,-3014,-284,1264,1046,207,-657
2065,-767,-580,77,973,1757,1812,123,-163
2065,-152,-302,87,1241,1462,939,44,-176
2065,668,-602,-3194,-2083,-2336,1387,-283,281
2065,-272,-2957,-7826,-4590,-354,11008,1017,-233
2065,-49,-1947,-7255,-2759,247,7374,840,-285
2065,-662,-1960,5583,-370,1742,1438,242,-172
2114,-656,1477,445,4353,1495,-9260,-1129,1300
2114,-802,-1156,-411,873,3457,1357,115,421
2114,534,1722,2787,2626,126,-8300,-1200,341
2114,802,3013,3247,4144,-916,-12544,-1578,568
2114,555,-1728,91,-1452,1440,4420,374,-304
2114,-559,-1113,271,-576,-971,2771,206,-187
2114,-451,-662,99,-3939,-1233,2733,368,-268
2114,-650,-685,435,-2304,-1389,2224,307,-301
2114,-430,-171,913,-952,-2839,-247,31,-189
2114,-455,-2118,931,-618,3625,3687,465,-182
2163,1401,77,711,756,1408,-803,-271,80
2163,1154,-925,166,-154,1800,2640,265,-72
2163,1538,-253,-1022,1376,5231,1509,224,-41
2163,1420,110,-4245,988,2304,1277,255,-109
2163,272,2475,3689,6984,-1967,-16305,-1737,1335
2163,-471,4674,5063,7952,-2349,-24298,-2589,1534
2163,603,4511,4760,5417,-1674,-22378,-2490,1392
2163,-399,-1447,656,-4132,-795,6656,1064,-171
2163,754,-1157,1203,-4446,-265,5105,923,-117
2163,-1460,-1822,703,-526,1451,3874,720,94
2212,-1067,2141,3080,5034,-1361,-13362,-990,728
2212,-586,1248,2697,3570,-661,-9710,-761,549
2212,814,-2503,-305,-2156,92,8047,1417,-1729
2212,-576,-2324,-442,-1253,-875,6574,1067,-1762
2212,-159,-2589,1067,-1493,602,6169,1298,-454
2212,1041,-2348,727,-1652,507,5701,1256,-506
2212,1177,-1883,648,-1428,578,4357,1047,-459
2212,-797,-2761,-1078,-1854,1662,5047,389,214
2212,-767,-2608,-695,-1221,2516,4672,575,65
2212,429,-1033,221,43,1610,3130,770,-119
2261,468,1852,2094,3950,-300,-9675,-672,535
2261,-786,-1255,467,-125,1793,2924,503,40
2261,-455,1814,2203,4072,611,-10923,-1015,627
2261,413,1265,1815,2922,-312,-8410,-737,558
2261,-396,-2920,-1544,-3316,2681,5960,803,16
2261,-1298,-2535,-621,-1986,2522,5140,637,165
2261,-76,-1826,-209,-905,2174,3700,519,181
2261,996,-1948,-1029,-272,3330,3528,630,-200
2261,868,-2109,-1248,-1253,2359,3422,684,-188
2261,1237,2639,5687,4954,-3985,-17946,-1638,1167
2310,-284,1912,1066,1680,-3251,-5666,-96,541
2310,-260,1020,-331,-357,-1157,-1015,202,260
2310,895,-1949,641,-1427,2215,4503,720,219
2310,996,-1481,611,-914,1764,3108,556,291
2310,1476,2082,1813,2835,-1614,-9386,-712,748
2310,1695,1341,1554,1870,-1883,-7381,-533,564
2310,1458,1381,1810,2075,-2348,-8263,-553,513
2310,15,-2080,-623,665,4428,6445,1243,-170
2310,20,-1822,-300,676,5157,5409,1115,-58
2310,-494,-2375,511,-1078,304,4747,1151,-71
2359,-484,3905,3011,4602,-1830,-13272,-953,745
2359,799,3117,1617,3002,-1441,-10202,-769,674
2359,1144,-3899,-1639,-6996,-373,11679,1834,-307
2359,840,-2929,-1182,-4532,-101,8862,1485,-231
2359,-811,-1508,-1017,-920,1677,5280,1140,-16
2359,-308,-1278,-523,-646,1418,4273,996,-4
2359,862,2233,-483,2256,-2062,-8410,-525,621
2359,843,2174,-752,1548,-2118,-6737,-247,499
2359,-353,2278,-627,1714,-2279,-6667,-282,849
2359,-598,-1953,-3222,2869,2570,4452,911,-225
2455,1195,1933,970,3449,-971,-8920,-581,666
2455,-665,-1369,-314,-858,1040,3438,730,187
2455,848,-1170,-214,-742,849,2966,662,170
2455,1063,-496,66,-62,271,687,506,196
2455,862,-1520,2077,228,3751,3224,715,-175
2455,482,-1139,1910,880,4221,2653,675,-154
2455,-677,-3150,-737,-2094,3054,9696,1207,-177
2455,-400,-2039,-699,-985,3048,6579,946,-88
2455,298,-250,-594,723,1885,1986,479,191
2455,1734,0,-554,806,1444,1508,459,235
2504,-752,381,471,446,935,-2786,-282,641
2504,173,545,1198,420,-3111,-6271,-285,1049
2504,927,389,1323,861,-4160,-5925,-266,1355
2504,-179,3524,3180,5640,-6224,-18855,-1609,2159
2504,759,-1730,-2744,-434,-2123,4465,697,177
2504,432,-1570,-2423,334,189,3765,614,149
2504,166,-2301,-844,-1447,-2121,3499,723,-137
2504,-867,-1755,226,-882,-1845,2918,688,-152
2504,-1093,-1222,-195,-773,3219,4375,866,-107
2504,-570,-960,-563,-621,2870,3728,801,-195
2553,971,1461,558,1346,328,-4763,-54,-57
2553,971,-732,-566,-2046,912,4195,822,-478
2553,1150,-686,1484,-1789,5822,1943,538,160
2553,1217,-69,1219,332,5049,183,447,185
2553,519,2360,1289,3673,1561,-8267,-118,419
2553,-1077,5325,3051,7626,-686,-20456,-1443,1073
2553,-164,-1325,-649,-904,1251,4407,1069,-171
2553,764,-930,-534,-789,1246,3877,1014,-189
2553,-497,-824,-60,-191,1520,2534,933,-127
2553,-1056,-1606,-596,-2308,-1482,3038,857,-401
2602,955,3110,2352,5951,526,-14037,-988,270
