timestamp,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
552,-1733,-1017,1598,-6971,1677,8636,2368,-2160
552,-2117,-181,2076,-5919,1391,5423,2031,-1849
552,141,531,988,-5667,-697,3461,1843,-2296
552,-589,820,1328,-5111,-299,1844,1766,-2146
552,-3095,-1670,-203,-7174,-365,12008,1846,-755
601,-1056,687,2196,-3822,128,141,659,-637
601,-949,-763,1089,-4554,646,6215,1198,-804
601,-2724,362,-163,-4546,-1324,3812,980,-836
601,-1006,381,136,-3991,-1475,2606,698,-579
601,-3511,3513,2247,393,-2310,-12928,-660,684
601,-3305,3073,1024,-96,-2468,-12116,-616,916
601,-3183,3017,1134,182,-2867,-13807,-824,1067
601,-2208,-1260,-262,-4224,655,8631,1518,-1854
601,-2057,-1037,20,-3420,424,7083,1354,-1868
601,-49,-682,990,-2756,390,2267,833,-885
649,-220,3686,2947,836,-1854,-13016,-541,64
649,-877,4557,3564,1593,-2255,-17609,-1206,369
649,559,-2925,-1286,-4913,1345,15946,1616,-1166
649,151,-2224,-965,-3941,1225,12904,1341,-1009
649,60,-1170,-149,-2725,226,4846,868,-1093
649,144,-768,-36,-2195,10,3449,728,-990
649,-1440,3464,2697,1128,-2568,-15126,-1205,-201
649,-58,2658,2014,-197,-2369,-11486,-808,-198
649,-787,-1453,103,-2594,1423,6905,1301,-1093
649,-918,-1444,343,-2147,1158,6506,1142,-518
698,-2807,2431,-647,1578,-3248,-8480,-462,182
698,245,-590,-602,-2458,191,4577,689,1267
698,-77,-317,-511,-2132,446,4052,646,1177
698,-320,181,145,-1330,473,1505,448,1090
698,-3631,-2816,-1026,-3786,1389,13024,1705,-586
698,-1928,-2128,-693,-2701,1290,9840,1492,-617
698,762,-371,167,-1915,2019,3819,769,-606
698,-1282,-289,135,-1875,1995,3586,802,116
698,-1800,3407,2763,2213,-1465,-15542,-979,528
698,-332,2628,2445,1626,-1403,-12770,-951,849
755,-2535,2565,2849,2489,-1401,-14427,-1253,1212
755,-1449,-1674,-548,-2432,653,7427,1052,-654
755,-431,-1721,-367,-2008,717,6581,950,-676
755,-2548,-522,-126,-1450,1843,2411,561,86
755,-1168,-396,-129,-1338,1510,2335,581,-88
755,-2107,43,86,-917,1264,1051,580,-128
755,-810,5066,3565,3693,-3695,-21839,-1817,1392
755,-1390,194,849,-1306,-1290,-1468,-320,1530
755,-1608,-879,-924,-2524,38,6528,985,780
755,-997,-817,-653,-1907,61,5186,472,1049
803,-2090,3827,2623,2881,-2531,-16987,-1217,-940
803,-2533,3050,2256,1956,-2213,-13948,-1263,-76
803,-2438,2134,1739,1098,-1650,-9858,-1080,513
803,-741,-1814,-1328,-2461,662,10954,1276,674
803,-718,-1608,-1245,-1419,820,9205,1090,843
803,424,-1470,24,-1999,981,4819,373,-473
803,-801,-1172,223,-1834,1058,4159,279,-65
803,538,-223,726,-821,817,956,37,204
803,725,-2505,-1357,-2409,1166,11693,1217,-133
803,-601,-1798,-956,-1501,659,8429,862,174
852,1419,1802,1569,1353,-1495,-7912,-502,-622
852,-1271,-961,-297,-1690,-182,5120,630,-350
852,-2289,-366,114,-540,-348,2240,355,613
852,-723,2598,2017,1963,-1657,-10390,-918,290
852,-670,2681,2029,1720,-1924,-10589,-799,59
852,-537,-1799,-1002,-2260,579,10200,1400,-828
852,-95,-1552,-1086,-2185,413,9744,1378,-668
852,1256,-803,-634,-1341,147,6336,1064,-187
852,-1059,-1747,316,-134,702,2666,282,1388
852,-348,-1430,510,241,671,1346,105,1817
901,-1444,-234,-119,-1509,-322,3271,155,135
901,-1451,-979,-449,-1816,239,6301,651,-74
901,-86,2260,1655,2214,-1109,-8963,-576,827
901,1258,-156,-592,-1262,500,5338,563,118
901,-454,-682,-390,-1199,344,4987,452,386
901,-3359,2584,2189,2858,-874,-11850,-1369,2944
901,-3598,2211,2100,2772,-861,-11090,-1453,2748
901,-3089,2097,2115,2660,-1085,-11176,-1633,2459
901,-1450,-1960,-1200,-2533,336,10139,922,137
901,-3030,-2039,-1015,-2175,400,9208,656,1265
949,321,3764,1960,3108,-1833,-14061,-1275,1570
949,702,4194,2213,3105,-2092,-15622,-1556,1914
949,-256,3581,1974,2377,-1828,-13032,-1467,2208
949,1151,-3231,-1711,-2799,1871,15618,1266,-1123
