timestamp,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
309,-35688,36426,19215,-113915,-15806,38004,34922,-31831
309,-33216,37214,19546,-104034,-16113,23840,31937,-29864
309,-33326,31059,16607,-102016,-13062,39087,31339,-28830
309,-29802,29807,15865,-95630,-12616,34761,29315,-27147
309,-29529,26547,13822,-92166,-11606,41138,28209,-25548
309,-28501,25280,13115,-86482,-10964,37933,26467,-23981
309,-25197,24499,12578,-80707,-10450,33417,24765,-22322
309,-22959,24377,12200,-76042,-9753,31336,23372,-21207
309,-21466,22988,11438,-71931,-9335,28797,22012,-19893
309,-20145,24695,12913,-67114,-11777,15026,19319,-18892
358,-21854,20769,10573,-62612,-10370,21280,18343,-16117
358,-18584,17725,9072,-60377,-8762,26896,18099,-16098
358,-17498,18125,9017,-60420,-8308,25533,17735,-15838
358,-15080,17588,8807,-55125,-7876,21565,16602,-15308
358,-15809,16981,8580,-50333,-7271,18923,14908,-14273
358,-15116,16358,8195,-47135,-7039,16938,13888,-11802
358,-15249,18539,9378,-41095,-7705,3530,12085,-9465
358,-13613,13579,6166,-47756,-6906,24513,13591,-10132
358,-14549,12833,6200,-44199,-6286,21571,12626,-9267
358,-12373,13335,6589,-37407,-6079,16138,11358,-9667
407,-7806,18802,9022,-29725,-8354,-7937,9698,-11313
407,-8903,16978,8187,-28563,-8048,-4466,8995,-9475
407,-11399,8304,4747,-34855,-5559,25420,9896,-7559
407,-10471,7690,4455,-32639,-4605,24377,9541,-7244
407,-6961,10115,5543,-28951,-5041,16089,8460,-6531
407,-9251,9308,5252,-27297,-4470,15995,7696,-4820
407,-9181,9006,5089,-26192,-4179,14920,7375,-3546
407,-10934,9278,6125,-24086,-3705,8349,7072,-2185
407,-8389,12242,7672,-18972,-5000,-6364,5665,-2749
407,-6894,7582,5047,-23747,-4144,14679,6353,-3071
456,-6379,7873,6399,-21124,-4205,8568,5525,-6397
456,-5372,6214,5334,-21183,-3611,12812,5582,-7244
456,-6097,6539,5388,-20726,-3605,13560,5791,-5333
456,-5615,6289,5230,-19077,-3503,12002,5421,-5483
456,-5652,6432,5491,-16818,-3415,7959,4710,-3907
456,-6356,2907,4916,-15677,-2118,16379,4181,-2942
456,-5730,3278,4990,-13118,-1878,11822,3971,-2833
456,-4107,4705,5945,-13532,-2647,8919,4245,-1781
456,-4116,4794,6074,-11895,-2472,6549,3850,-1206
456,-462,5637,7066,-14104,-2735,5765,2251,-10727
504,-8552,6870,8814,-8663,-4662,-11268,490,266
504,-6785,6648,8531,-7828,-4394,-11160,876,-1213
504,-6808,2139,5993,-14363,-2070,13126,3372,-1065
504,-5558,2362,5897,-13019,-2154,11351,3119,-1913
504,-3446,3003,6794,-10063,-1474,9520,4250,-653
504,-456,2839,6442,-9887,-1334,8744,3900,-2462
504,563,2797,6446,-9378,-1439,6803,2793,-1558
504,-6063,1034,7015,-11187,-1341,11338,2258,2295
504,-4504,1304,6938,-10432,-1325,9493,2154,3298
504,-4181,1205,8499,-5694,-978,6029,1391,598
553,-2030,4444,9516,-5500,-2482,-2380,1125,206
553,-2940,1644,7496,-7996,-1483,8967,2428,-2453
553,-2962,3831,12002,-4916,-2591,-7343,-425,-2368
553,-9572,3173,11487,-4640,-2455,-7317,-350,3294
553,-11540,3684,11399,-3311,-2439,-10672,-343,5934
553,-1737,-685,10049,-7897,-47,13668,1525,6073
553,-2229,-259,9778,-7226,-40,12775,2257,6313
553,696,130,11182,-10921,-399,9345,1105,4836
553,-572,-273,10940,-10698,-254,8735,881,4697
553,-1462,-933,12181,-7486,12,6333,2547,1694
602,4055,3023,15189,626,-1219,-3937,-913,11689
602,4796,464,12175,-3458,-781,7888,1154,11656
602,-2218,-1187,14062,-3155,60,7706,8469,-7129
602,-3324,-1115,13367,-2738,166,7733,8921,-5899
602,-2518,-490,12853,-2887,72,5433,5253,-4408
602,-4514,1950,16705,-3448,-1886,-5135,-930,-1184
602,-4554,1494,15942,-2902,-1500,-5046,-1577,-806
602,1877,-1453,16087,-8296,179,7367,-3203,-2746
602,2843,-1394,15557,-7363,235,3983,-5875,-4406
602,1782,-1529,18231,-4165,533,8854,76,-8595
651,3217,4957,20726,-660,-2636,-11514,-1542,-5508
651,-2758,2607,19613,-1481,-2034,-6409,-1843,-1289
651,-82,-3767,19157,-13256,-478,20084,2953,15715
651,179,-2953,17998,-12568,-510,17454,2973,16047
651,-460,-1989,17532,-10542,-348,12375,4035,14904
651,-10226,-2918,21627,-2456,1713,7469,2212,2080
651,-6324,-2582,20639,-2423,1471,7040,1158,2871
651,3898,1118,25117,-1805,-1244,-369,-2570,15513
651,2457,1095,24347,-2499,-1274,3723,-1380,8431
651,1611,-1883,25173,-7732,295,13807,2435,-954
699,11903,1654,27065,-3341,-855,-2017,358,-7004
699,8659,1111,25635,-3043,-1019,830,3345,-3833
699,-3929,-2748,27334,-7265,185,14126,4542,-5366
699,-4773,-2567,26302,-6474,540,16052,3298,-5081
699,-2777,-1753,26099,-4093,807,11001,573,-2358
699,-6514,-4772,29643,-4906,2455,7799,-3094,4204
699,-2423,-3765,28061,-4915,2125,8360,282,-272
699,-257,-3506,32108,-6184,1006,13541,3583,15236
699,4103,-2990,30404,-5923,698,13926,3571,1320
699,-6246,225,35829,-1238,-2296,2629,-1906,1679
746,-339,4902,38252,2513,-3783,-21879,-4058,-5377
746,4,148,34008,-2702,-2022,-3360,-2165,-5269
746,9250,-2681,34756,-3942,693,12125,-261,-11631
746,8231,-2155,33052,-2443,856,9914,-3956,-6038
746,2833,-3338,38680,-6354,1275,14229,1869,-1062
746,4927,-2602,36509,-6390,672,9759,2134,-2848
746,5300,-4073,39255,-9772,-165,14589,-2402,17023
746,5826,-3809,37583,-7681,289,11591,-2262,16554
746,3871,-3252,42932,-1074,619,5798,6644,18825
746,752,-3514,41323,-1948,945,13525,7441,9160
795,-3190,239,42450,-5786,-1199,-2144,-5973,-6621
795,9414,2052,48328,4151,-2531,-15564,5221,142
795,7260,1893,45266,2745,-3241,-7843,6172,-3327
795,5279,1390,42366,1227,-2985,-341,3640,-5229
795,-1859,-6619,44334,-8421,2157,21776,-7110,14392
795,1070,-5734,42091,-9258,1566,21860,-8067,10032
795,-2701,-5903,46270,-5499,1210,14940,5021,-6193
795,37,-4932,43326,-6381,275,17260,3116,-10992
795,-3032,-5594,47844,-5817,1183,21679,6995,-1577
795,-7477,-6117,46274,-3050,2153,11848,8093,2730
844,46,-1406,46725,-8924,-1706,-1457,-5820,-4773
844,-5632,-6699,49474,-3668,1918,10008,7625,-3466
844,-4962,-6076,46794,-4165,1245,9096,1833,-1754
844,-3463,-4432,44439,-4468,394,7306,-33,-227
844,385,2164,51355,3135,-3575,-21873,-10446,-1435
844,4124,314,47472,720,-3089,-12328,-7280,-2542
844,2007,-5053,46763,-6261,61,14128,2918,-1145
844,2372,-4453,44377,-6542,-490,13175,467,-323
844,-5218,-5909,48202,-8430,601,15281,1083,3259
844,-4917,-5648,45708,-6527,489,16376,1271,4746
892,-4382,-307,47357,4427,-1320,-2179,5335,7161
892,8191,-5531,45637,-10146,-288,22361,2070,-11364
892,11220,-4146,42971,-8181,-408,17611,3477,-8258
892,9121,-3056,40981,-6376,-548,12612,3927,-5997
892,1608,-4722,44294,-7899,-415,20573,-1464,443
892,-1349,-4032,41985,-6101,-462,16309,-1072,-4593
892,3247,-1772,46972,-49,-1165,3820,-15214,11685
892,5118,-3490,42901,-3809,-925,13378,-11278,8677
892,10391,-4626,44864,-5012,160,23700,21374,2361
892,5355,-4959,43052,-5141,744,18163,15329,-3075
941,5084,-2420,42039,-2353,-2026,-5979,5236,-7095
941,-478,-2585,46581,-1572,-708,-4231,-596,1697
941,-1217,-983,44687,-925,-1977,-8654,-1763,-225
941,-90,-799,41671,-1958,-2431,-5358,-2609,-4668
941,1288,-7307,40847,-6756,485,24250,7994,6180
941,986,-6613,38498,-6696,209,27888,7901,4069
941,4877,-5439,40294,-3952,583,16855,-1140,2286
941,3931,-4686,37731,-3392,-18,16877,-3510,2746
941,2907,-643,43605,3162,-3080,-10548,2318,6034
941,3652,1608,42159,4328,-3990,-14144,667,8952
990,-13533,-9797,37700,-5187,1320,14165,726,15154
990,-11523,-8206,36445,-2334,1083,5641,1154,6527
990,4441,-5339,35948,-5740,-446,8619,-2661,-5357
990,2968,-5268,34449,-5861,-44,10582,847,-698
990,4526,-934,38380,-276,-1483,-8628,5464,1823
990,2461,-1829,36187,-927,-1199,-7150,5744,5604
990,1289,-7298,34788,-6496,434,22412,13645,-10922
990,-683,-7075,33411,-5856,594,23416,17152,-7450
990,1368,-5913,33121,-5912,-857,16768,-9061,-6653
990,1365,-5672,31303,-5360,-956,16030,-8865,-7163
1039,-481,-624,33558,2870,-2672,-10993,2838,-9080
1039,2935,-420,31636,2274,-3049,-8115,3047,-6682
1039,1902,-9926,28139,-4400,-87,26020,6276,-12679
1039,4230,-8362,27515,-2434,52,18010,6448,-9045
1039,6876,-4464,27580,-9304,-2655,18740,-9,-12549
1039,3616,-4856,26822,-7529,-1507,8045,-7598,-5142
1039,-6686,-2956,31553,-6044,-2329,15121,2565,12638
1039,-2888,-2227,28694,-6461,-3214,18367,5847,14273
1039,-641,-1214,27049,-2867,-3637,5211,1566,10768
1039,871,-7254,26484,-2248,749,8795,1782,8643
1088,-6027,-4506,25809,-2384,-1623,-5137,2434,4165
1088,-6374,-7573,23701,-4219,183,4963,2900,901
1088,-197,-6403,24065,-1618,348,3164,-4790,1062
1088,2625,-5959,22854,-1186,546,3641,-2805,-1545
1088,2496,-6862,21952,-4641,-495,14272,2426,16551
1088,1309,-5938,21135,-4012,-343,12501,2748,15050
1088,1582,-5299,21773,-1695,-864,87,3400,3501
1088,1953,-4917,20740,-1290,-591,-2249,3228,3023
1088,4004,-3822,20085,511,-457,-7881,1953,1697
1088,5494,-98,20766,1553,-3311,2044,-150,-11080
1135,-980,-545,20623,1915,-3583,-14749,-7275,2107
1135,-1041,-5761,18892,-3492,-540,9614,-5469,8556
1135,-2073,-5335,17806,-3730,-592,12924,-890,9659
1135,-4894,-4472,16860,-2715,-651,10556,1429,10929
1135,2853,-5107,17339,-5718,-767,9365,-7069,2640
1135,4253,-4433,16210,-5450,-1280,8372,-4455,7579
1135,-12266,-6741,16278,-5264,-1910,5469,-6534,-2235
1135,-9559,-7909,14399,-5789,-369,12250,-5992,862
1135,2624,-3702,14890,-2738,-1381,3167,3653,-4061
1135,2508,-3011,13782,-2672,-1489,-3566,1425,-10536
1184,1411,-1245,15059,1004,-2295,-2325,-3955,-3715
1184,-1775,-857,15132,1464,-3788,13569,4629,2845
1184,4894,-603,13883,-913,-3628,9742,1578,-6007
1184,7758,2307,14409,2187,-4318,-10754,-1588,-9796
1184,6564,-3642,11089,-2587,-1040,8939,-15930,-4864
1184,2872,-3900,11075,-2195,-630,7656,-19608,3688
1184,-3037,-4181,11401,-2551,-696,-3008,4721,-11115
1184,-1777,-3547,11099,-1786,-498,2294,5517,-2212
1184,2827,-3682,9479,-1736,-1158,8398,-909,-2252
1184,8084,-2272,8379,-1703,-1826,9839,2751,-4453
1233,-6002,-4188,10415,1860,-1185,-5677,-10718,-7597
1233,813,-3189,9531,-1968,-1244,6787,1334,3018
1233,141,-3131,9023,-2530,-1288,7063,445,-3621
1233,-3346,-2836,9081,-2269,-1298,5029,-2753,-8000
1233,-419,-507,9841,578,-3111,-5696,4169,4541
1233,-1371,1519,10753,4579,-2985,-20619,2629,3534
1233,5926,-3492,7124,-3731,-1364,3089,-6821,-5341
1233,5227,-3206,7217,-2779,-1112,2969,-3480,-19129
1233,1663,-2484,7084,-1403,-1237,1959,-2067,-791
1233,732,-2393,6870,-1115,-1236,3330,-3306,1543
1281,3565,-1571,7850,1559,-1139,-8775,5273,-6804
1281,8880,-2522,4891,-2462,-2192,7319,10186,-8548
1281,4264,-2643,5164,-1919,-1697,6705,6075,-2839
1281,1780,-2108,5660,-890,-1485,3762,5480,2989
1281,-1646,-2350,5430,-3219,-1495,-6719,-551,-898
1281,963,-1845,5097,-3725,-1910,-4523,592,-4909
1281,-7618,-1016,8113,1551,-2864,-6586,-569,-7454
1281,-10985,-1082,7384,1294,-2843,-5118,620,-4616
1281,6116,-2399,4371,-3333,-1547,8174,-687,-5529
1281,1212,-2618,4135,-2548,-1495,4449,-891,-4569
1330,2438,-899,4702,-164,-2445,578,6173,7575
1330,-3906,-3532,5275,-2926,-677,4278,3312,4815
1330,-3198,-1630,5452,-94,-1669,-10223,1010,-337
1330,-2794,2522,7086,3932,-3573,-23084,-930,-1632
1330,6189,-2934,2253,-3091,-1241,7689,12055,-2336
1330,-3460,-3852,3073,-2377,-560,10575,7157,5940
1330,5387,-2505,3259,-1027,-707,6123,9691,3530
1330,3980,-2451,3281,-656,-588,5380,10425,4022
1330,4942,786,4413,692,-3377,-5361,4210,-23116
1330,-5534,-550,5016,1336,-2638,-8478,1528,-13542
1379,-3710,-595,4547,921,-1782,-1861,309,2522
1379,-1509,-3887,2845,-2024,-140,8154,5273,76
1379,-98,-3428,2228,-4102,-432,4719,1824,-40
1379,319,-3522,2513,-1733,-118,-4005,7088,4165
1379,12348,1329,2783,1002,-2727,-12829,-962,-13569
1379,6132,3461,4192,3695,-3852,-11582,-1530,-21771
1379,-3427,-4284,1369,-2555,-340,9536,-2591,6163
1379,-5528,-4407,1620,-2341,-340,8072,-3190,9044
1379,-5754,-3786,2131,-1273,-397,4504,-3275,9065
1379,-3284,-3306,1397,-1258,-243,5180,59,6651
1438,-930,3042,3266,2144,-4985,-14150,-430,345
1438,-1622,1173,2853,1031,-3728,-10435,350,-1003
1438,2469,-6220,-629,-7539,-510,16770,-1842,6764
1438,3235,-4722,-119,-6685,-623,11333,-5882,-4148
1438,-1678,-1826,-115,-3274,-1339,13034,-4246,-789
1438,-1431,-2217,162,-1906,-823,9192,-5534,6677
1438,-6175,-164,3266,3015,-1553,-14289,-9480,14043
1438,-6697,1655,3958,3261,-2596,-15121,-3472,-718
1438,6021,-2449,-114,-1000,38,-6461,2705,3374
1438,6102,-1842,-420,-1956,-792,-3513,3764,-1617
1487,-9264,236,4825,5978,-1698,-23582,248,7668
1487,-8695,-1216,4561,4377,-1173,-16955,-8181,11901
1487,-7784,-1157,3701,3343,-1299,-13601,-11462,13884
1487,5145,-4953,-2119,-3994,-1349,19256,2895,-338
1487,5408,-4574,-2366,-4840,-675,19668,-3087,-1034
1487,-1814,-3827,307,-2285,898,12860,13009,-2399
1487,-346,-3294,25,-3545,357,15606,16938,-2445
1487,-297,-2571,34,-4269,-423,14800,18339,-3373
1487,-3966,-969,-398,-872,-1231,-1554,-5230,6069
1487,-4200,2117,1881,2937,-2333,-16757,-7328,9963
1536,2704,1440,1117,1890,-2525,-13322,-1230,420
1536,-2609,-2597,-332,-784,-620,-3768,-1569,-685
1536,-4022,-2791,-810,-1096,-426,-1392,-1594,-3510
1536,2428,-1105,-2191,-6148,-2043,9623,722,2773
1536,729,-1027,-2021,-5013,-1849,6028,-94,3705
1536,-2097,-4463,-2344,-3148,-57,7803,14601,-4077
1536,-961,-3630,-2433,-2627,-386,6477,10102,-5185
1536,-174,-2635,-2011,-2824,-1016,6212,4829,-4138
1536,-982,-2026,-1546,-2191,-861,9944,9444,-620
1536,-279,-2089,-1359,-2472,-945,5069,-2759,-3301
1584,5967,2451,219,1171,-3852,-6202,5999,-2354
1584,2703,1840,556,760,-3304,-4798,6106,881
1584,-925,994,779,1200,-2370,-8168,3729,1464
1584,-4693,-4233,-1737,-3581,632,13956,-354,1921
1584,-3818,-3483,-1846,-3499,71,12703,818,1765
1584,3792,-1130,-3211,-513,-1205,3309,-699,-2374
1584,7047,-594,-3024,-728,-1255,8307,-5707,-5997
1584,3496,74,-2512,-733,-1541,10132,-8635,-7299
1584,-2419,-3102,-2802,-4884,-1036,13139,-1114,-1330
1584,-6463,-2948,-2163,-4336,-984,12116,-6731,4499
1633,-5931,-42,-1942,2266,-2039,-15081,153,-1023
1633,-3067,-2564,-2414,1046,-205,-4391,3501,-641
1633,290,-36,-614,4336,-360,-11471,2052,2022
1633,3617,1698,-1486,824,-3588,-12704,-659,3412
1633,2791,1419,-1486,181,-3258,-10689,-446,4351
1633,-3611,-2828,-3558,-1035,-458,6909,-4570,-1622
1633,-1493,-2024,-3481,-2857,-1265,10845,-611,-80
1633,585,-712,-3165,-3712,-2190,10278,3385,-2582
1633,-656,-2066,-3408,-3393,-1310,-563,-7113,-1410
1633,2336,-1011,-3460,-3833,-1704,5291,-6805,-1395
1681,6429,787,-543,4996,-1037,-14694,1442,7884
1681,5868,464,-1455,2821,-1989,-13735,5670,-687
1681,2465,-1538,-2791,-1131,-1733,-3881,7154,-9044
1681,2602,-1743,-3555,-1637,-656,7504,-6887,8628
1681,-2456,-2441,-2577,-1110,-109,8799,-1516,9461
1681,-3012,1051,-960,6865,-1653,-35208,-10494,14145
1681,-3785,1345,-956,6978,-1496,-29817,-15881,3868
1681,-893,1762,-689,7263,-1531,-18965,-11560,-7699
1681,-1770,-2754,-4248,-4349,-1164,8896,4377,5554
1681,-1982,-1869,-3643,-3090,-1053,4042,2709,5523
1729,1681,-2100,-3379,-3894,-1246,9085,16121,-9585
1729,42,1071,-779,2859,-1595,-12784,11657,-6532
1729,-2028,3180,683,6527,-2289,-25318,6019,-487
1729,-2962,-6440,-4718,-6386,-208,18967,8192,3013
1729,-1633,-5551,-4036,-5207,186,14980,4882,2262
1729,-8892,-3512,-2606,-1151,646,6053,6398,2225
1729,-12433,-3337,-2198,-115,1023,-1345,1319,6699
1729,-558,1408,-517,1947,-2426,-11204,-2365,-3883
1729,3428,1559,-728,2378,-2156,-10680,-4258,-8102
1729,5742,2539,-753,2722,-2477,-10875,-5184,-10920
1778,-246,664,-1593,-1382,-2412,-1666,4217,-2531
1778,917,-2822,-3007,-4178,-753,8374,4755,-88
1778,470,-2371,-2442,-2149,30,2524,2228,78
1778,-101,-2370,-3107,-2866,-171,8359,3163,2602
1778,38,-1991,-2582,-2493,-337,7568,3709,-88
1778,1943,-2935,-4074,-4003,-832,9938,465,2917
1778,2419,-2779,-3417,-2379,-512,939,-1048,2766
1778,-4608,-2404,-2772,-1749,-235,3334,-3424,10006
1778,-2015,-1620,-2991,-1736,-652,1755,-5589,2056
1778,1106,-1136,-2592,-1041,-814,200,-7052,-4048
1825,-2309,1950,-72,4265,-2485,-20834,-5317,-1300
1825,-2110,1318,-165,2209,-2427,-6904,-943,-489
1825,287,-2146,-3394,-3443,-515,5639,-3954,-6647
1825,-5137,-2642,-2602,-2922,55,4893,-369,-5359
1825,-7123,-2116,-1792,-2014,-203,1002,3137,-2992
1825,-2687,-2340,-2864,-7016,-1668,15181,1665,7062
1825,-5164,-2184,-2479,-4068,-1137,6578,1944,4185
1825,-1313,-5163,-4291,-4906,-376,20255,-4470,3429
1825,206,-3983,-3869,-4842,-308,19336,-4425,-1083
1825,2455,-569,-3913,-2007,-1750,2051,-3705,10713
1874,6113,2752,-617,331,-3200,-12385,-565,-3928
1874,6728,-571,-2320,-3964,-2101,3672,2939,1277
1874,8183,-152,-1978,-3429,-1822,2107,2621,9537
1874,-268,2480,-11,5154,-2447,-20168,3794,-663
1874,447,5931,2189,9625,-3561,-32982,-151,4965
1874,613,-2445,-2702,-3766,701,8783,-3173,-3801
1874,1783,-1994,-2421,-4686,35,8217,-4549,-2770
1874,-1000,-1802,-2643,-2459,-91,2968,-1187,562
1874,1550,-1036,-2918,-2751,-489,4835,1219,-3170
1874,3272,-402,-2552,-2079,-611,4594,4642,-8526
1923,7415,-62,-2868,-4671,-1952,15955,1952,-7144
1923,7982,-575,-3801,-5724,-1789,19132,6413,-16971
1923,6817,2164,-1478,-710,-2337,820,4407,-15019
1923,33,-1870,-2604,-1925,98,2409,-867,114
1923,-976,-1433,-2441,-1935,-356,1708,-1365,-3400
1923,7044,3051,1076,2590,-2227,-14992,1055,-3268
1923,6605,6081,1855,4945,-4058,-20693,1259,-4300
1923,-1849,-2553,-2858,-1995,345,3932,-8,-4113
1923,-3520,-2305,-2668,-1876,-81,3582,-182,-1132
1923,-3149,-1547,-2074,-1016,-890,609,-396,-2302
1971,-3841,1569,474,3494,-800,-10735,-3672,15355
1971,-3862,2704,925,2810,-1832,-15188,-3051,12961
1971,2264,-3549,-3292,-3608,82,10363,621,-10306
1971,2182,-3063,-3050,-3626,-25,9512,2129,-9230
1971,-121,-2309,-2502,-2668,-118,5896,2461,-4626
1971,-2737,-2860,-2195,-2302,383,7260,502,11306
1971,-1331,-1936,-2139,-2405,2,5641,3299,12260
1971,657,926,-686,1181,-1867,-9249,-789,-1285
1971,1288,830,-697,835,-1752,-8009,-670,-3126
1971,2447,-2344,-2777,-2789,-380,7035,-11681,16820
2020,-13384,-1711,-711,1248,-447,-6160,5494,-656
2020,-10344,-4790,-1825,-964,719,3296,12048,232
2020,-10032,-3368,-755,1348,495,-4868,8016,3263
2020,-4854,2198,-391,850,-2071,-22249,231,7400
2020,-1705,2742,104,409,-2898,-16715,-254,11634
2020,1578,-3341,-3662,-3882,-319,11396,-1318,-9814
2020,1310,-2944,-3347,-3463,-439,9397,-1039,-8569
2020,2520,-1643,-3274,-3802,-517,2016,591,2910
2020,1159,-1479,-3028,-2489,-273,-2613,182,4073
2020,2280,-616,-2718,-1322,-514,-3852,394,4673
2068,6472,971,-1752,502,-1701,-1635,1593,-9579
2068,5386,1035,-1043,1223,-1715,-6342,-3291,-6188
2068,-2177,-2128,-2690,-3177,376,1212,1761,5899
2068,-761,-1654,-3085,-4019,-431,2390,992,6881
2068,212,-536,-2834,-3513,-1323,-245,-314,5711
2068,-2102,-1501,-2318,-6412,295,6910,1861,-3318
2068,-997,-4,-1074,-4935,-256,1991,2474,-2839
2068,-2169,-2232,-3849,-3703,-909,10547,-1523,7365
2068,213,-1549,-3452,-3526,-1112,8775,-1227,-206
2068,-2299,-2208,-2019,-517,695,5551,-220,-2926
2117,8488,4144,181,3576,-2116,-13694,5337,1154
2117,12825,4266,-150,3121,-2895,-9658,3549,-8752
2117,11710,3743,-813,1946,-3369,-5403,457,-14376
2117,3459,-3008,-2482,-2056,-800,8181,-167,-3270
2117,4048,-4537,-4411,-5738,160,17474,1074,-3654
2117,-838,-1639,-3326,-1847,-172,5102,-1582,11837
2117,-22,-1295,-2995,-1985,31,11175,3254,1037
2117,-7505,-3192,-1400,-944,1280,7516,-490,1963
2117,-3815,-127,-240,1985,-52,-4342,1546,-1611
2117,2226,-1664,-3272,-2540,-839,4108,3571,-5679
2166,883,1113,-2674,-39,-2671,-868,-9388,7387
2166,1414,-606,-4338,-2453,-2018,13368,-7168,-7118
2166,-2626,739,-2384,1595,-1563,-1428,-7043,-13518
2166,-5380,-2432,-2449,-971,132,2895,951,-9280
2166,-7358,-2470,-1949,-667,226,1687,409,-3070
2166,-2236,-4889,-4006,-3534,-462,5997,1536,-620
2166,-1063,-3214,-3707,-3804,-942,5757,4513,3062
2166,-2258,-1590,-2239,-565,607,7339,2980,4275
2166,-2459,-1692,-1847,560,876,6942,-863,-1536
2166,-2991,-832,-1325,2326,584,1327,-1897,-5908
2214,5815,2864,35,2608,-2393,-16923,-1641,8440
2214,8888,2334,-811,1133,-2299,-10793,-369,4117
2214,-777,-2033,-2738,-590,39,4817,-9445,-4375
2214,-1188,-1580,-2668,-1578,-122,5649,-8150,-2595
2214,346,-713,-2449,-2283,-548,3542,-7792,-3058
2214,110,-707,-3071,-5187,-952,9730,-5562,1111
2214,349,-617,-2670,-4753,-727,8427,-3795,801
2214,-485,-3197,-3319,-4758,-390,9073,4562,386
2214,-114,-2425,-3192,-3957,-543,7477,3810,5453
2214,-8984,-2302,-1393,-818,246,3694,3885,10803
2263,7099,2724,-694,2579,-2044,-13318,348,-21981
2263,4009,-716,-2462,-1222,-1162,569,2530,-12991
2263,137,3415,-156,4357,-2300,-19907,3738,2976
2263,-7419,765,-157,3356,-1618,-9819,-8602,7473
2263,-5236,1367,-148,3440,-1734,-10660,-4799,4804
2263,2972,-1835,-2852,-291,368,3936,3160,-3473
2263,5037,-1207,-3080,-903,-427,4923,3566,-965
2263,-3456,-1719,-2595,-1424,-506,-2000,238,-1461
2263,-3727,-1795,-2241,-1318,-175,920,2514,654
2263,-3774,-1679,-1626,-972,137,2842,3090,5973
2312,398,-1481,-1949,-177,-560,-657,1697,-321
2312,364,-2442,-2605,-1754,-72,5291,3291,-172
2312,-603,1115,-869,1666,-1385,-7947,3325,-2781
2312,-1240,-1503,-1881,-920,486,1562,1216,-3010
2312,150,-1376,-1615,-465,382,904,1668,-2887
2312,5984,2906,-1303,3381,-2812,-9729,3311,-3818
2312,2528,3139,-412,5112,-2630,-14388,428,-9597
