timestamp,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
1045,-3183,-82166,70516,52987,72006,-98428,-159662,1489085
1045,-431,51464,-20209,-12223,-14011,26035,46099,500909
1045,2119,45525,-16651,-9873,-10633,21741,37933,492491
1045,808,46782,-16943,-21293,-14402,19119,35001,537470
1045,13,42425,-14095,-16137,-13044,16510,30597,514204
1045,151,105034,-61922,-36504,-62939,69302,154686,261347
1045,-447,81755,-44029,-23024,-37800,48067,102504,280631
1045,-2693,55445,-26141,-10550,-16716,26121,54240,370504
1094,-3419,-9594,23306,15639,25786,-32818,-64836,915817
1094,-696,42234,-15335,-8023,-13798,15145,31347,588562
1094,-1862,26634,-2939,3611,2627,-2196,-452,582166
1094,-280,-23552,33869,28632,38279,-51910,-84126,922566
1094,-77,-78444,72087,52220,75340,-99997,-173637,1198494
1094,-1562,53694,-19095,-7806,-8766,22250,33273,430206
1094,-1912,47657,-15647,-4445,-4314,17268,25352,421627
1094,-631,47770,-16802,-6344,-9878,17111,18152,443295
1094,1000,43322,-14622,-5614,-8182,14644,13803,425132
1094,113,30868,-6045,-814,166,4308,-4226,448398
1143,-2154,-11181,27074,20593,35675,-35489,-67600,677094
1143,-1815,55209,-23960,-14013,-16694,27111,54824,336533
1143,-2878,-4122,19689,15035,30769,-29916,-50674,549336
1143,-2364,43864,-16294,-8541,-7082,14999,22862,353227
1143,-40,38705,-12796,-6678,-5016,12316,17449,344703
1143,-1622,-33963,39142,32002,41606,-59639,-100053,707451
1143,1857,-67666,60295,44621,59804,-87654,-152296,853229
1143,2727,-55562,48017,35478,43501,-73183,-120615,799210
1143,-2332,58020,-23633,-13437,-13022,33195,56021,242457
1143,-821,51893,-21872,-10835,-11929,29213,50001,237362
1191,98,39437,-8635,-1287,4159,10229,5003,340609
1191,1468,-18312,33742,27265,46367,-45205,-92419,534145
1191,-329,-26205,36693,27410,43298,-50130,-93745,583329
1191,-5847,67328,-33592,-20321,-23635,43287,71525,161183
1191,-6340,51190,-22917,-14264,-13791,29662,46203,195752
1191,-9,51984,-21647,-12091,-9240,26350,39533,237252
1191,1968,46828,-18770,-10151,-7220,22497,32626,231530
1191,2897,13201,5908,9401,8570,-15978,-21061,392920
1191,5595,17115,2834,6514,3883,-10457,-11858,353153
1191,6138,-6450,19919,18095,21948,-32534,-53381,400134
1240,163,17107,-2644,-3968,1779,237,-1534,321699
1240,-2158,57673,-31910,-23085,-26975,37021,69434,162157
1240,-774,27967,-7772,-3425,2541,4763,9447,213366
1240,-1143,30415,-11471,184,2852,8169,2072,231840
1240,-1319,-27127,31407,25051,42838,-44925,-95107,386718
1240,-1811,60004,-32535,-21102,-20773,39242,58426,138126
1240,-2891,50454,-26442,-17327,-16262,31153,44144,147658
1240,-4836,43372,-20647,-11183,-6500,24452,26126,211220
1240,-5360,39886,-18722,-8328,-3948,21273,22297,202773
1240,-2114,27350,-10075,-1488,4402,9201,836,220239
1288,-500,8796,6034,10227,18060,-16620,-37094,285408
1288,-344,-2423,11486,9373,19651,-21001,-47925,323903
1288,-1537,39086,-20361,-11340,-12981,20058,34833,203624
1288,2631,43721,-19834,-8443,-6783,21021,19467,199689
1288,3703,39070,-17614,-6374,-2420,17256,13337,194182
1288,-3333,24108,-11766,1744,-58,9887,283,219355
1288,-514,-2228,7490,16399,19660,-17151,-47756,261436
1288,-2297,43633,-27037,-17405,-15644,32558,42908,143218
1288,-2859,36956,-22622,-13517,-11620,27103,32787,143363
1288,829,21580,-11706,-5918,-962,12912,5708,166414
1336,-5072,-21580,16699,17643,29602,-25862,-67103,277980
1336,-496,-62110,42459,34476,51222,-62026,-134978,368542
1336,911,-54518,34746,27978,38519,-53749,-111713,353290
1336,-3769,-29239,14055,16395,16358,-34700,-51042,277510
1336,-2178,-50685,28990,24471,31935,-52337,-91175,320569
1336,-2004,38201,-28397,-9496,-10470,29826,34851,123647
1336,-1271,27620,-21363,-4741,-4496,21422,19025,129212
1336,-2597,27262,-21574,-10530,-8823,23087,21163,136675
1336,-4060,22784,-18135,-7047,-5194,18828,15662,136375
1336,-6166,7424,-7232,783,3586,4043,-11704,159694
1385,-2358,18618,-19588,-8806,-14188,17337,23578,156124
1385,-4384,31094,-26666,-13044,-20140,27342,44450,108488
1385,-3387,14896,-13265,-3752,-6077,11118,10809,124447
1385,-4218,15863,-17456,-5962,-8823,16434,11686,127212
1385,-5961,11314,-13611,-4394,-5432,12168,4460,125712
1385,-2764,5941,-15553,-7773,-18630,7518,26466,156135
1385,-2793,56201,-48124,-31415,-48449,55097,113836,41340
1385,-2115,12015,-12569,-4996,-6960,16192,6174,111309
1385,-1256,8831,-10628,-1103,-2901,11627,-4054,109933
1385,-1213,-3103,-1431,1988,5379,476,-27890,125708
1433,-277,-64160,36503,30764,41724,-58282,-123434,261215
1433,2487,-42941,21816,20519,23754,-38685,-80671,217064
1433,-3271,22388,-22119,-15702,-14531,28547,34547,54221
1433,-3760,16503,-18659,-14033,-12618,24210,26215,58256
1433,-1120,4360,-9396,-6909,-4126,11167,1543,77730
1433,-2968,12531,-13478,-4637,-3960,13226,4479,81856
1433,-2229,9414,-11406,-1917,-2336,9291,-1766,81228
1433,-3655,37565,-32975,-16662,-26201,34618,65375,36364
1433,-3293,26522,-25556,-10315,-16787,25978,41331,43249
1433,-274,3523,-6819,-3057,5375,8990,-23932,84972
1482,-1490,-18816,4915,3658,5315,-13766,-75927,142186
1482,-2346,19639,-20250,-11840,-20130,19824,-4233,62343
1482,1544,-13911,5533,9128,9311,-15440,-78794,102351
1482,-993,-48410,19788,15017,21679,-39572,-175910,166980
1482,-1950,6977,-16743,-7943,-6244,17823,-111658,52098
1482,-1489,7062,-14242,-6112,-4525,14457,-111375,52972
1482,-1930,-687,-5877,-60,3184,2990,-126433,68704
1482,-2673,-3203,-8870,-943,-2071,9546,-110529,66610
1482,-2696,-7950,-6081,1595,325,4991,-110833,69356
1482,-4865,21875,-31328,-11661,-22963,25252,-25838,19854
1530,-2847,-49660,21863,21798,24161,-42178,-134590,131207
1530,-3779,-43752,15720,13359,13121,-31909,-106688,134932
1530,-1251,2442,-12167,-5532,-4840,11755,-24787,53879
1530,-4902,528,-10258,-5195,-4037,9323,-26475,51973
1530,119,-65777,31486,32320,35323,-55765,-183384,170663
1530,1279,-53899,22425,28019,25626,-46553,-150084,145141
1530,4019,-57042,22130,28727,26427,-49135,-149813,142493
1530,-2782,14328,-19693,-14407,-15628,26451,7410,8833
1530,-3769,6590,-12497,-8960,-9292,17571,-10691,21203
1530,-4912,7461,-13690,-448,-4338,12373,-24572,33793
1578,-1231,-44795,17909,18528,26125,-35330,-134726,99287
1578,-2034,-79278,38998,30926,45164,-65004,-209427,158585
1578,-6360,68008,-64308,-43653,-69027,74304,140895,-72951
1578,-6394,46753,-45369,-28738,-41302,51325,84805,-50268
1578,-4635,302,-14998,-7090,-8468,15882,-23490,30433
1578,-5493,-4664,-9532,-5990,-6621,9977,-34154,35990
1578,-1973,-37255,6981,13052,21778,-15719,-95568,77765
1578,606,-90720,40496,33878,53112,-63250,-211145,155910
1578,-2608,-82735,33793,24577,39359,-54585,-186068,149698
1578,-7548,10311,-17373,-10527,-11195,20262,-10392,19755
1627,-2661,5590,-23064,-12159,-22235,16990,-21262,34959
1627,-3888,10792,-24184,-12472,-18223,18436,-8395,14515
1627,-1633,-121,-12684,-9839,-11771,15095,-25371,23410
1627,-3561,-1110,-11971,-9308,-11043,14764,-27824,22860
1627,-10391,31494,-35859,-21481,-29792,43438,65962,-34226
1627,-10057,13320,-23358,-11595,-17957,26760,23632,-9131
1627,-1864,-625,-11867,-3346,-2488,9633,-39538,33899
1627,-1121,-3489,-10853,-2133,-4566,7799,-41043,34100
1627,1115,-16576,-2571,4411,1628,-4544,-68315,49223
1627,-3756,-88852,42771,32829,49451,-66709,-250298,151404
1674,1667,-64124,26875,21153,24881,-48911,-192412,124800
1674,-1452,4912,-15551,-8732,-7039,16748,-56945,17303
1674,-4036,3811,-13984,-7567,-6272,14707,-56974,17268
1674,-3268,-7089,-6163,-1494,1907,2750,-80311,29687
1674,-2856,-6208,-10569,-5381,-5810,9184,-89018,30102
1674,-3504,-7092,-9414,-2838,-4447,6664,-92561,29805
1674,-5711,26546,-37036,-21073,-35387,37200,6781,-30953
1674,-9871,9583,-24309,-12341,-20650,22741,-27172,-10885
1674,-5984,-14038,-7934,-2943,895,2064,-56999,28537
1674,-3282,-11937,-7814,-2879,-332,2097,-52329,27228
1723,-166,-71680,29719,26012,33368,-51186,-185254,107130
1723,-2342,-13016,-8814,-3362,-11024,4162,-38996,32691
1723,1219,-49182,16894,8012,14276,-32506,-117202,82050
1723,2226,-47567,15880,3881,14718,-31945,-112068,78550
1723,1138,3523,-17549,-11475,-8935,17492,29899,-1660
1723,1050,1517,-14108,-10375,-5081,14739,22837,1188
1723,463,-299,-11780,-7012,-7463,10143,24603,5092
1723,2502,-6940,-8442,-2731,1082,4015,9758,11118
1723,477,-17958,-2331,2884,9057,-4631,-13841,24695
1723,-1596,7210,-18297,-8404,-13696,20475,58910,-8246
1772,-4473,-29508,-782,8052,432,-16795,-33851,50520
1772,-3174,9664,-24011,-8758,-22300,16198,57992,-5511
1772,-2695,-9636,-8214,-1266,-3308,6226,28615,8678
1772,-1441,-17380,-2370,3100,3153,-1702,7451,17480
1772,-4425,-51149,16493,8492,12825,-36832,-76027,71542
1772,-4945,-47364,13928,10906,12886,-33477,-66310,63541
1772,-4973,1803,-16230,-1126,-7622,14958,59092,-6900
1772,-3898,-2579,-11730,-3117,-6587,11855,47631,-2106
1772,-3091,-13207,-2592,-2946,-250,1750,18511,12843
1772,-7711,-8365,-9431,-5059,-7508,8915,40092,3978
1821,-1597,-88071,41461,36153,47344,-69933,-161319,107507
1821,-2717,-71159,29106,25609,29528,-52926,-119332,92234
1821,-3622,20109,-22577,-13154,-16246,28434,95751,-30552
1821,-5513,16835,-18688,-12624,-16516,24485,82151,-24882
1821,-389,1069,-15230,-3831,-9099,12051,58384,-5192
1821,-1433,-6326,-7625,1651,-2550,4850,38550,5781
1821,-52,-41164,12070,15913,15208,-30050,-50081,53774
1821,-2877,-35336,9911,14260,11917,-26447,-41920,46781
1821,-2823,-45090,16345,20203,18370,-36108,-69662,56371
1821,-3425,8843,-15320,-2656,-10774,14643,62238,-11738
1870,1187,-18555,-4030,-4518,-6499,-1469,12843,19954
1870,842,13594,-23149,-14219,-21034,23669,87150,-27123
1870,-272,5570,-13967,-4848,-12448,12764,54994,-9750
1870,1470,-15771,107,6795,2789,-7811,3011,13350
1870,-1255,16071,-20519,-9089,-16644,27529,80552,-26699
1870,-3785,11391,-15784,-4149,-11189,20044,65051,-20311
1870,-3773,-2110,-6326,3048,-1375,6291,31783,-3912
1870,-3193,250,-9703,-4830,-4838,10146,50761,-7023
1870,-511,-4343,-6468,-1881,-1241,5203,36922,-1500
1870,-1620,-32468,8529,16437,8585,-28044,-46475,41709
1919,-6122,-50058,17786,13426,17118,-33970,-69625,52017
1919,-1925,8221,-17258,-10633,-20537,18186,71641,-16930
1919,3575,3395,-11156,-6625,-7379,11781,53882,-11529
1919,1360,2344,-9289,-5016,-5503,8651,45668,-8473
1919,-6220,-6638,-8256,-2284,-3423,6170,35279,-3628
1919,-2826,-35856,11406,11784,15432,-23942,-40528,30875
1919,-4206,-81871,40231,31845,40386,-66682,-158197,93665
1919,1606,20076,-19314,-10677,-10858,23706,80519,-32446
1919,2157,15199,-15515,-7368,-9114,20350,70541,-26797
1919,3271,8808,-13487,-8006,-12648,14095,54513,-14476
1968,-2245,-77662,34180,30204,36426,-61029,-146468,85947
1968,-1803,-52349,18486,15239,17413,-40090,-87781,58029
1968,-2908,-71722,28829,32833,30260,-64232,-134913,74671
1968,-157,1438,-17702,-5152,-22433,6734,45282,-5212
1968,-783,19232,-17641,-13724,-15206,24788,73388,-28724
1968,321,16045,-15664,-11993,-12783,21757,68822,-24677
1968,2910,6430,-9785,-6890,-6134,13036,48811,-13138
1968,-853,-30310,14346,17319,22836,-28370,-54682,31985
1968,-1260,-57178,28006,26102,32227,-50369,-120729,69121
1968,3672,14216,-20432,-11702,-15376,22032,72344,-26406
2017,-2310,-22807,3647,4049,4740,-12191,-25948,28552
2017,97,22746,-25501,-16738,-25648,29895,92488,-31406
2017,-2852,13757,-15172,-9747,-9490,19474,61383,-20438
2017,-764,10212,-12683,-6959,-7754,14588,49993,-16533
2017,-1928,67533,-52836,-36678,-56527,64869,193093,-94162
2017,-2201,48293,-39330,-26629,-37011,48484,138404,-70470
2017,-2518,30639,-27482,-16548,-21296,33232,93010,-48247
2017,-2999,8641,-9002,-3929,-4629,6116,29621,-6197
2017,-2613,6088,-7451,-2794,1693,4734,25563,-4723
2017,7,-71177,38113,31125,42104,-60612,-151203,85755
2065,-150,-43497,13557,15727,14217,-34751,-71086,42218
2065,-2032,-35402,9843,11116,7856,-27496,-53084,31729
2065,766,7939,-12530,-6886,-9542,11828,47176,-13030
2065,-853,666,-7448,-3253,-4246,4746,27825,-5482
2065,-978,3942,-9930,-3623,-5636,10037,37021,-6372
2065,-1820,371,-6508,-1968,-2418,7942,28524,-2646
2065,-2451,-12259,1161,3631,4277,-2780,-4331,11590
2065,-10717,55518,-52540,-30416,-60217,55418,177423,-76587
2065,-12563,40556,-37468,-17660,-37097,37378,130289,-64947
2065,-577,-1508,-859,-2183,2633,5339,15590,-2170
2114,1217,-164,-10104,-3355,-8324,775,12041,6757
2114,-1906,11872,-14033,-5233,-7831,9361,41599,-15336
2114,427,-40758,15157,13498,14249,-33453,-76845,45964
2114,1649,-41511,16245,14917,15259,-35379,-80560,45058
2114,24,7090,-10847,-8622,-5574,12478,38781,-15604
2114,1579,5646,-9570,-12816,-6795,9928,30334,-11779
2114,1338,-5730,-2162,-6748,6,-1632,-600,1929
2114,-3979,-1680,-5787,-723,-2615,5700,22839,-6653
2114,-4870,-5408,-1810,2813,3205,317,8221,240
2114,-2505,6302,-12445,-1175,-5052,14610,42821,-16254
2163,2934,-31470,12247,7219,10212,-24889,-74736,42295
2163,1518,14150,-15696,-10100,-17264,15400,45334,-15046
2163,231,376,-7851,-2146,-8346,2307,15381,-7949
2163,-841,-689,-6620,67,-6049,280,12446,-5828
2163,-1279,-46008,13907,14231,13381,-33541,-77660,43095
2163,-93,-58398,23988,22907,23719,-48817,-114021,55233
2163,2078,-119173,63061,52593,63265,-107604,-273375,127233
2163,-281,16367,-16975,-9065,-9750,16279,55081,-22772
2163,-746,9284,-11535,-4680,-5675,9781,37010,-15545
2163,-3351,10250,-9925,-7385,-5189,12461,37337,-14996
2212,-2611,-66252,32433,31290,32958,-57795,-149905,76691
2212,-3103,-39800,15213,18561,13676,-33687,-78888,44146
2212,1954,27153,-19503,-13681,-11425,23943,64080,-28649
2212,41,22458,-16356,-9181,-8827,19142,52721,-23311
2212,769,9878,-7872,-853,-1172,6146,19836,-9213
2212,-2109,12847,-10042,-11310,-11409,10892,45193,-17945
2212,-2515,6895,-7466,-7776,-6252,4697,26794,-10858
2212,3317,-47957,24349,24779,30236,-50623,-120602,52397
2212,783,-95394,51096,44031,56853,-90309,-233901,106167
2212,-1132,22374,-17520,-13522,-14479,25322,69062,-27946
2261,-5008,-12491,678,1244,1421,-5872,-15486,16501
2261,-2054,27564,-23212,-15821,-23702,28747,84869,-31999
2261,-2403,-63111,31291,27784,36825,-55980,-145393,70252
2261,-3551,-40387,13689,15410,15452,-33690,-85400,46898
2261,-1081,-41419,13270,16563,15147,-35222,-86185,45343
2261,-488,34154,-21341,-16458,-20705,33810,92054,-39659
2261,-902,30207,-18664,-14653,-16599,30319,81739,-35874
2261,-862,16483,-13771,-5847,-10287,17810,56928,-26178
2261,-1156,8823,-9110,-290,-4027,10027,38015,-18409
2261,1089,29227,-27930,-17337,-30425,31581,89942,-33809
2310,2133,-32074,12389,11289,15611,-22672,-66612,35276
2310,788,24911,-21904,-14914,-20696,29424,76418,-27134
2310,-5535,19877,-14071,-13122,-10263,18003,53627,-20372
2310,-4318,15562,-12018,-9172,-6645,14092,43601,-16434
2310,-732,2674,-4522,-1367,2139,1909,11336,-2571
2310,-2372,-49394,24154,17647,17537,-36933,-96003,50111
2310,-2073,-46281,21664,21673,14209,-37182,-89831,43781
2310,463,31363,-20692,-9976,-14951,25598,76197,-32903
2310,-2075,25647,-17769,-9082,-13363,21916,66032,-27776
2310,-17,18195,-12045,-4867,-9588,11659,39512,-14500
2359,-1287,-61941,26123,19013,29989,-52674,-137326,68354
